ds,cenario_base,cenario_aumento,cenario_reducao,cod_regsaud,uf,regiao_saude,regiao,arquivo_origem
2026-11-01,155.388171775807,163.558768459825,146.399040301587,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2026-12-01,156.09353142954,164.684380937034,146.66579060177,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2027-01-01,156.822403071731,165.839217778664,146.952058751495,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2027-02-01,157.551274713922,166.998545313309,147.235705055478,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2027-03-01,158.209610390739,168.087438322355,147.451002241597,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2027-04-01,158.93848203293,169.255616515006,147.729618900261,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2027-05-01,159.643841686663,170.403232511508,147.98385463055,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2027-06-01,160.372713328854,171.580435795536,148.25736980269,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2027-07-01,161.078072982587,172.736989192098,148.506645495803,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2027-08-01,161.806944624778,173.923276382321,148.775106172077,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2027-09-01,162.535816266968,175.114157160143,149.041027871041,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2027-10-01,163.241175920701,176.284255886878,149.28292081414,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2027-11-01,163.970047562892,177.484309592276,149.543857989146,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2027-12-01,164.675407216625,178.663492626169,149.780905824113,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2028-01-01,165.404278858816,179.872778959596,150.036904572553,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2028-02-01,166.133150501007,181.086733920458,150.290422438624,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2028-03-01,166.814998166282,182.253996584974,150.499046346056,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2028-04-01,167.543869808473,183.477214628154,150.747751806086,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2028-05-01,168.249229462206,184.679338737127,150.972912876005,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2028-06-01,168.978101104397,185.911940088291,151.216793460688,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2028-07-01,169.68346075813,187.123357566939,151.43726627398,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2028-08-01,170.41233240032,188.365403186209,151.676366858175,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2028-09-01,171.141204042511,189.612224217686,151.913065859037,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2028-10-01,171.846563696244,190.837725826867,152.126560615232,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2028-11-01,172.575435338435,192.094083392627,152.358546436457,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2028-12-01,173.280794992168,193.329030645144,152.567462667377,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2029-01-01,174.009666634359,194.594986621653,152.794779327372,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2029-02-01,174.73853827655,195.865795781961,153.019749885103,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2029-03-01,175.396873953367,197.062225176805,153.180783619253,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2029-04-01,176.125745595558,198.342603190422,153.401261648917,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2029-05-01,176.831105249291,199.601341764524,153.599003106233,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2029-06-01,177.559976891482,200.891474071604,153.814920096711,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2029-07-01,178.265336545215,202.15987469627,154.00823246805,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2029-08-01,178.994208187406,203.45982447526,154.219631267292,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2029-09-01,179.723079829596,204.7647379632,154.428759537358,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2029-10-01,180.428439483329,206.047780746,154.615479764558,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2029-11-01,181.15731112552,207.362607327226,154.820153645582,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2029-12-01,181.862670779253,208.65546998364,155.002549539398,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2030-01-01,182.591542421444,209.98027378466,155.202811058227,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2030-02-01,183.320414063635,211.310121890855,155.400855024849,17002,TO,BICO DO PAPAGAIO,Região Norte,projecao_17002_Médicos.csv
2025-02-01,49.3374243647328,49.4524832241382,49.2039674337755,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2025-03-01,49.5765619426873,49.8080646649289,49.3087171028336,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2025-04-01,49.841321403994,50.1908372013216,49.4379545821866,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2025-05-01,50.0975402375167,50.5665035878417,49.5576835091795,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2025-06-01,50.3622996988235,50.9522898556879,49.684828711879,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2025-07-01,50.6185185323462,51.3309396506992,49.8025205044913,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2025-08-01,50.8832779936529,51.7197594494221,49.9275922659511,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2025-09-01,51.1480374549597,52.1101135980197,50.0516229913393,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2025-10-01,51.4042562884824,52.493285572325,50.1662824544919,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2025-11-01,51.6690157497891,52.886703221907,50.2882677862085,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2025-12-01,51.9252345833118,53.2729080527343,50.4009362055061,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2026-01-01,52.1899940446186,53.6694093022131,50.5208946243584,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2026-02-01,52.4547535059253,54.0674701675032,50.6398352915861,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2026-03-01,52.6938910838798,54.4406245512685,50.7330943701202,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2026-04-01,52.9586505451866,54.8417582842215,50.8500801291298,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2026-05-01,53.2148693787093,55.235601947155,50.9578833913789,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2026-06-01,53.479628840016,55.6398699136353,51.0728876489663,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2026-07-01,53.7358476735387,56.0368167093693,51.178762669904,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2026-08-01,54.0006071348455,56.4442394338241,51.2918034221342,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2026-09-01,54.2653665961522,56.8532576818183,51.4038581557842,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2026-10-01,54.5215854296749,57.2549078855274,51.5068629966814,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2026-11-01,54.7863448909817,57.667111958256,51.6169810224914,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2026-12-01,55.0425637245043,58.0719165563178,51.7181016501428,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2027-01-01,55.3073231858111,58.4873272881256,51.8263006240996,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2027-02-01,55.5720826471179,58.9043597327341,51.9335358270299,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2027-03-01,55.8112202250724,59.2957976074149,52.0159321433682,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2027-04-01,56.0759796863791,59.7160259246379,52.1213176479892,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2027-05-01,56.3321985199018,60.1287755346796,52.2178355814703,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2027-06-01,56.5969579812086,60.5522629975374,52.3213454144239,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2027-07-01,56.8531768147313,60.9682398549945,52.4160391181748,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2027-08-01,57.117936276038,61.3950077381531,52.5176904705994,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2027-09-01,57.3826957373448,61.8234345537552,52.6184083676525,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2027-10-01,57.6389145708675,62.2443026886097,52.7103867707718,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2027-11-01,57.9036740321742,62.6760421260157,52.8092717860314,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2027-12-01,58.1598928656969,63.1001906464402,52.8994680098047,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2028-01-01,58.4246523270037,63.5352643009711,52.9965370082927,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2028-02-01,58.6894117883104,63.9720240325758,53.0926938045763,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2028-03-01,58.937089994049,64.3918131857455,53.1725320625812,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2028-04-01,59.2018494553558,64.8319180601536,53.266918797801,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2028-05-01,59.4580682888785,65.2643508043146,53.352742192313,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2028-06-01,59.7228277501852,65.707844401305593,53.4453544557736,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2028-07-01,59.9790465837079,66.1436331523522,53.5294530638056,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2028-08-01,60.2438060450147,66.5905375233254,53.6203072741889,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2028-09-01,60.5085655063214,67.0391665996766,53.7102782946084,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2028-10-01,60.7647843398441,67.4800415228163,53.7918096778841,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2028-11-01,61.0295438011509,67.9321147494814,53.8800470935423,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2028-12-01,61.2857626346736,68.3764007606577,53.9598938429957,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2029-01-01,61.5505220959803,68.8319405208151,54.0464137598828,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2029-02-01,61.8152815572871,69.2892331200692,54.132070785685,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2029-03-01,62.0544191352416,69.7194975099502,54.1944923870256,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2029-04-01,62.3191785965483,70.1802457655002,54.2784962488516,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2029-05-01,62.575397430071,70.6331234591466,54.3542305562431,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2029-06-01,62.8401568913778,71.0973946370534,54.4365564826551,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2029-07-01,63.0963757249005,71.5537616989233,54.5106608432942,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2029-08-01,63.3611351862072,72.0215786537724,54.5913245129317,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2029-09-01,63.625894647514,72.49118843014,54.671152943664,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2029-10-01,63.8821134810367,72.9528435197042,54.7428312993697,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2029-11-01,64.1468729423434,73.426033664168,54.8210208195026,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2029-12-01,64.4030917758661,73.8912352123326,54.8911075632236,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2030-01-01,64.6678512371729,74.3680289227484,54.9676735515968,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2030-02-01,64.9326106984796,74.8466446111359,55.0434236856826,17003,TO,SUDESTE,Região Norte,projecao_17003_Médicos.csv
2025-02-01,103.517764259456,103.759176048524,103.237750389751,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2025-03-01,104.048426002062,104.534290550158,103.486288715661,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2025-04-01,104.635944359948,105.369711332651,103.789123546728,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2025-05-01,105.204510512741,106.189330515588,104.070814874543,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2025-06-01,105.79202887062699,107.031373699629,104.368920103981,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2025-07-01,106.36059502342,107.857547843302,104.646004428969,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2025-08-01,106.948113381306,108.706257060337,104.939422322214,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2025-09-01,107.535631739192,109.558338200144,105.230487145966,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2025-10-01,108.104197891984,110.394448655462,105.500713706088,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2025-11-01,108.69171624987,111.253261874068,105.787154130924,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2025-12-01,109.260282402663,112.09603625216,106.052877129265,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2026-01-01,109.847800760549,112.961625842028,106.334734627421,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2026-02-01,110.435319118435,113.830643036006,106.614291303448,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2026-03-01,110.965980861041,114.644357775797,106.836816623292,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2026-04-01,111.553499218927,115.520127060329,107.111950844126,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2026-05-01,112.12206537172,116.379685690688,107.366666488495,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2026-06-01,112.709583729606,117.262342928657,107.637319698014,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2026-07-01,113.278149882399,118.128720341417,107.887672745729,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2026-08-01,113.865668240285,119.018310764506,108.153885331818,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2026-09-01,114.453186598171,119.911407926108,108.417868309159,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2026-10-01,115.021752750963,120.788121010948,108.661727532184,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2026-11-01,115.609271108849,121.688219823984,108.921330027107,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2026-12-01,116.177837261642,122.571864655861,109.160925480592,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2027-01-01,116.765355619528,123.479011036024,109.416187120227,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2027-02-01,117.352873977414,124.389721874034,109.669269079068,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2027-03-01,117.883535720021,125.243602399516,109.867191043393,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2027-04-01,118.471054077906,126.161336390417,110.116086713444,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2027-05-01,119.039620230699,127.062440178976,110.345263991272,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2027-06-01,119.627138588585,127.98733740891,110.589916177309,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2027-07-01,120.195704741378,128.895533491343,110.814964343878,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2027-08-01,120.783223099264,129.827640847894,111.055411633098,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2027-09-01,121.37074145715,130.763394692409,111.293747284181,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2027-10-01,121.939307609943,131.682340464284,111.512649301846,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2027-11-01,122.526825967829,132.625375406395,111.746837515344,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2027-12-01,123.095392120621,133.551530578743,111.96170482425,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2028-01-01,123.682910478507,134.50189421381,112.191783457785,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2028-02-01,124.270428836393,135.455964164965,112.419798156644,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2028-03-01,124.820042784093,136.372340025638,112.611561372645,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2028-04-01,125.407561141979,137.333762422602,112.835569115412,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2028-05-01,125.976127294772,138.278124421893,113.040534873904,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2028-06-01,126.563645652657,139.246995641143,113.260526300184,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2028-07-01,127.13221180545,140.198733698961,113.461586209778,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2028-08-01,127.719730163336,141.175102342566,113.677598178598,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2028-09-01,128.307248521222,142.155262442335,113.891611338404,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2028-10-01,128.875814674015,143.118179714939,114.086857549845,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2028-11-01,129.463333031901,144.105910803278,114.296946137654,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2028-12-01,130.031899184694,145.076325529671,114.48837665666,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2029-01-01,130.619417542579,146.071676941007,114.694576831903,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2029-02-01,131.206935900465,147.070881819928,114.898823766654,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2029-03-01,131.737597643072,148.010073075148,115.05147146721,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2029-04-01,132.325116000958,149.016873633984,115.251973377015,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2029-05-01,132.893682153751,150.006172457734,115.434086492623,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2029-06-01,133.481200511637,151.020717625,115.630788821619,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2029-07-01,134.049766664429,152.017686428185,115.8092090523,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2029-08-01,134.637285022315,153.040026578878,116.002147003725,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2029-09-01,135.224803380201,154.066308325706,116.193193798411,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2029-10-01,135.793369532994,155.074901231854,116.366117444194,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2029-11-01,136.38088789088,156.10905420792,116.553452280803,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2029-12-01,136.949454043673,157.125442923745,116.722769130363,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2030-01-01,137.536972401559,158.167518261792,116.906426541324,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2030-02-01,138.124490759444,159.213599465027,117.088236318508,17004,TO,CERRADO TOCANTINS ARAGUAIA,Região Norte,projecao_17004_Médicos.csv
2025-02-01,123.039772110403,123.32671079889,122.70695152678,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2025-03-01,123.68759301304,124.265164618815,123.019352170104,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2025-04-01,124.404823298102,125.277220934874,123.398012547951,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2025-05-01,125.098917122356,126.269968775144,123.750837120903,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2025-06-01,125.816147407418,127.290073121472,124.123675259256,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2025-07-01,126.510241231672,128.290786576629,124.470827389829,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2025-08-01,127.227471516734,129.318992047338,124.83789514716,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2025-09-01,127.944701801797,130.351295512119,125.202066334647,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2025-10-01,128.638795626051,131.364083872394,125.540774673712,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2025-11-01,129.356025911113,132.404568832033,125.899252702609,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2025-12-01,130.050119735367,133.425455397671,126.23241552783,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2026-01-01,130.767350020429,134.474175751239,126.58525128477,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2026-02-01,131.484580305491,135.527061858193,126.935254577095,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2026-03-01,132.132401208128,136.512417232173,127.215611562481,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2026-04-01,132.84963149319,137.573508831781,127.560168867786,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2026-05-01,133.543725317444,138.614792073994,127.879776119479,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2026-06-01,134.260955602506,139.684254850591,128.218816208366,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2026-07-01,134.95504942676,140.733824739779,128.533050928654,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2026-08-01,135.672279711822,141.811713736184,128.866623359151,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2026-09-01,136.389509996885,142.893864785936,129.197450705399,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2026-10-01,137.083603821138,143.955995548206,129.50368822664,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2026-11-01,137.800834106201,145.046656135869,129.829121710839,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2026-12-01,138.494927930454,146.117211009742,130.130107975833,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2027-01-01,139.212158215517,147.216437011113,130.450196223889,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2027-02-01,139.929388500579,148.31999530698,130.767600651118,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2027-03-01,140.577209403216,149.354157163609,131.017644046005,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2027-04-01,141.294439688278,150.466250801533,131.329892301038,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2027-05-01,141.988533512532,151.558023375514,131.61804602375,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2027-06-01,142.705763797594,152.678823190558,131.9250685304,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2027-07-01,143.399857621848,153.779215243352,132.20813625141,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2027-08-01,144.11708790691,154.908778294862,132.509980361361,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2027-09-01,144.834318191973,156.04277346719,132.809224145878,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2027-10-01,145.528412016226,157.1562302096,133.084721331457,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2027-11-01,146.245642301289,158.299074986652,133.378857229683,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2027-12-01,146.939736125542,159.421293716447,133.649384267124,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2028-01-01,147.656966410605,160.573046019502,133.938458736793,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2028-02-01,148.374196695667,161.729303252616,134.224991418845,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
2028-03-01,149.045154059112,162.839524608088,134.467246920076,17005,TO,ILHA DO BANANAL,Região Norte,projecao_17005_Médicos.csv
