ds,cenario_base,cenario_aumento,cenario_reducao,cod_regsaud,uf,regiao_saude,regiao,arquivo_origem
2029-05-01,96.7048539211502,109.157371213576,83.9997529670031,22008,PI,VALE DO CANINDE,Região Nordeste,projecao_22008_Enfermeiros.csv
2029-06-01,97.0039202564994,109.750298869223,84.0316072604592,22008,PI,VALE DO CANINDE,Região Nordeste,projecao_22008_Enfermeiros.csv
2029-07-01,97.2933392907084,110.334457954492,84.0543400386524,22008,PI,VALE DO CANINDE,Região Nordeste,projecao_22008_Enfermeiros.csv
2029-08-01,97.5924056260576,110.931710695392,84.0846469980787,22008,PI,VALE DO CANINDE,Região Nordeste,projecao_22008_Enfermeiros.csv
2029-09-01,97.891471961406907,111.531149054505,84.1141749775236,22008,PI,VALE DO CANINDE,Região Nordeste,projecao_22008_Enfermeiros.csv
2029-10-01,98.1808909956158,112.121762839836,84.1346608576168,22008,PI,VALE DO CANINDE,Região Nordeste,projecao_22008_Enfermeiros.csv
2029-11-01,98.479957330965,112.725567600601,84.1626652011096,22008,PI,VALE DO CANINDE,Região Nordeste,projecao_22008_Enfermeiros.csv
2029-12-01,98.769376365174,113.320510235338,84.1816799864399,22008,PI,VALE DO CANINDE,Região Nordeste,projecao_22008_Enfermeiros.csv
2030-01-01,99.0684427005232,113.928709105601,84.2081762954445,22008,PI,VALE DO CANINDE,Região Nordeste,projecao_22008_Enfermeiros.csv
2030-02-01,99.3675090358725,114.539128408646,84.2339133082244,22008,PI,VALE DO CANINDE,Região Nordeste,projecao_22008_Enfermeiros.csv
2025-02-01,272.865573784258,273.501918346117,272.127476842432,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2025-03-01,273.853403380614,275.132189280512,272.373869139077,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2025-04-01,274.947071862293,276.875157682208,272.72191965087,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2025-05-01,276.005460715532,278.589149354764,273.031194827054,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2025-06-01,277.099129197212,280.34532247432,273.371606394216,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2025-07-01,278.15751805045,282.072395368742,273.673467692138,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2025-08-01,279.25118653213,283.841858521949,274.006312696646,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2025-09-01,280.344855013809,285.618040658047,274.335354568961,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2025-10-01,281.403243867048,287.364936444015,274.626181462869,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2025-11-01,282.496912348728,289.1545377377,274.947764551289,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2025-12-01,283.555301201966,290.914727877851,275.231354490722,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2026-01-01,284.648969683646,292.71783492338,275.545549785371,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2026-02-01,285.742638165325,294.527769782432,275.856031443191,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2026-03-01,286.730467761681,296.235207188915,276.06091675003,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2026-04-01,287.824136243361,298.058608852864,276.364300079446,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2026-05-01,288.882525096599,299.852284747106,276.630238870215,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2026-06-01,289.976193578279,301.689410317563,276.926408741581,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2026-07-01,291.034582431518,303.49668345948,277.185351452675,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2026-08-01,292.128250913197,305.347621347183,277.474376954234,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2026-09-01,293.221919394877,307.205541710951,277.759810689454,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2026-10-01,294.280308248115,309.033418754912,278.008341102036,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2026-11-01,295.373976729795,310.905285240817,278.286733340908,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2026-12-01,296.432365583034,312.746980407567,278.528436508681,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2027-01-01,297.526034064713,314.632882748974,278.799855005273,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2027-02-01,298.619702546393,316.525880337635,279.067767161583,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2027-03-01,299.607532142749,318.313549066835,279.23354835697,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2027-04-01,300.701200624429,320.220543492703,279.494765540129,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2027-05-01,301.759589477667,322.097043926474,279.719823519933,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2027-06-01,302.853257959347,324.018300271618,279.974233329567,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2027-07-01,303.911646812585,325.908932722912,280.192693887772,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2027-08-01,305.005315294265,327.844542599923,280.440362255029,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2027-09-01,306.098983775945,329.787407985562,280.684640592164,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2027-10-01,307.157372629183,331.699453699154,280.893282451947,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2027-11-01,308.251041110863,333.656811264126,281.130917518386,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2027-12-01,309.309429964101,335.583217880858,281.333123038944,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2028-01-01,310.403098445781,337.555160606027,281.564179487077,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2028-02-01,311.496766927461,339.534475687524,281.791927430582,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2028-03-01,312.519876152258,341.444097156145,281.952725127381,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2028-04-01,313.613544633937,343.438048225069,282.174076816703,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2028-05-01,314.671933487176,345.400717621706,282.36051095589,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2028-06-01,315.765601968856,347.409488516555,282.575443225122,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2028-07-01,316.823990822094,349.386844513347,282.755660721115,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2028-08-01,317.917659303774,351.410530161011,282.964236473069,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2028-09-01,319.011327785453,353.441754429938,283.169614931612,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2028-10-01,320.069716638692,355.44136301349,283.340580701993,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2028-11-01,321.163385120372,357.487645695257,283.539696304935,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2028-12-01,322.22177397361,359.502178056676,283.70459907895,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2029-01-01,323.31544245529,361.563615493635,283.897513503616,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2029-02-01,324.409110936969,363.632712619041,284.087308418819,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2029-03-01,325.396940533325,365.590581644403,284.181566151825,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2029-04-01,326.490609015005,367.674794450355,284.365418412106,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2029-05-01,327.548997868243,369.726917534995,284.515552114436,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2029-06-01,328.642666349923,371.826527811548,284.693354605909,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2029-07-01,329.701055203162,373.893911731929,284.837634386711,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2029-08-01,330.794723684841,376.009017832542,285.009447112555,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2029-09-01,331.888392166521,378.131955670026,285.178246198092,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2029-10-01,332.946781019759,380.22246122671,285.31381433464003,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2029-11-01,334.040449501439,382.361043730567,285.476712997904,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2029-12-01,335.098838354678,384.467055873917,285.606573741087,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2030-01-01,336.192506836357,386.621382861809,285.763630810903,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2030-02-01,337.286175318037,388.783667016017,285.917748441752,22009,PI,VALE DO RIO GUARIBAS,Região Nordeste,projecao_22009_Enfermeiros.csv
2025-02-01,76.7779106358866,76.9569629260911,76.570227635594,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2025-03-01,77.0252601317277,77.3849372997911,76.6091195673916,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2025-04-01,77.2991113592661,77.8411768538877,76.6735280882129,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2025-05-01,77.5641286762387,78.2902069123476,76.728288901572,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2025-06-01,77.837979903777,78.749845371559,76.7909075226005,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2025-07-01,78.1029972207497,79.2022436277968,76.8439344597374,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2025-08-01,78.376848448288,79.6653027867998,76.9047806413826,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2025-09-01,78.6506996758264,80.1300909791531,76.9647353849311,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2025-10-01,78.915716992799,80.5875926888171,77.01518190521,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2025-11-01,79.1895682203374,81.0558345647804,77.0733902078405,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2025-12-01,79.45458553731,81.516758925873,77.12214550472,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2026-01-01,79.7284367648484,81.9884766053059,77.1786244872556,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2026-02-01,80.0022879923867,82.4619511151025,77.2342336224469,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2026-03-01,80.2496374882278,82.9098078545301,77.2634616293064,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2026-04-01,80.5234887157662,83.386749074815,77.3174129499407,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2026-05-01,80.7885060327388,83.8562945512942,77.3620478231806,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2026-06-01,81.0623572602772,84.3367673015641,77.4143118550719,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2026-07-01,81.3273745772498,84.8098128148399,77.4573135487183,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2026-08-01,81.6012258047881,85.2938396769785,77.5079069487643,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2026-09-01,81.8750770323265,85.7796628718922,77.5576598898724,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2026-10-01,82.1400943492991,86.2580113658608,77.5982311013485,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2026-11-01,82.4139455768375,86.7474228470281,77.6463382124347,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2026-12-01,82.6789628938101,87.2293278010002,77.6853169244154,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2027-01-01,82.9528141213485,87.7223504866899,77.7317945369482,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2027-02-01,83.2266653488868,88.2171983043532,77.7774522885334,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2027-03-01,83.4740148447279,88.6857207162042,77.7975947199827,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2027-04-01,83.7478660722663,89.1841706462299,77.8416918314513,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2027-05-01,84.0128833892389,89.6750338183244,77.8767924350515,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2027-06-01,84.2867346167773,90.1771526910209,77.9193001362811,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2027-07-01,84.5517519337499,90.6716525068684,77.9528635895206,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2027-08-01,84.8256031612883,91.1774637184431,77.9937977674329,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2027-09-01,85.0994543888266,91.6851409883125,78.0339401165766,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2027-10-01,85.3644717057992,92.1851505231955,78.0652160713922,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2027-11-01,85.6383229333376,92.696555537888,78.1038085523489,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2027-12-01,85.9033402503102,93.2002601771925,78.1335861467324,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2028-01-01,86.1771914778486,93.7154166808768,78.1706443345943,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2028-02-01,86.4510427053869,94.2324690787204,78.2069303403321,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2028-03-01,86.7072261117938,94.73212040514,78.2265083150926,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2028-04-01,86.9810773393322,95.2529377160752,78.2613047768612,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2028-05-01,87.2460946563048,95.7659724209469,78.2874137933378,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2028-06-01,87.5199458838431,96.2906011450272,78.3207143050525,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2028-07-01,87.7849632008158,96.8074141382682,78.3453778447085,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2028-08-01,88.0588144283541,97.3358785145368,78.3771975548989,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2028-09-01,88.3326656558925,97.8662812371622,78.4082718732926,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2028-10-01,88.5976829728651,98.3888183062972,78.4307844116361,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2028-11-01,88.8715342004035,98.9230933617174,78.4604004839832,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2028-12-01,89.1365515173761,99.4494692887586,78.4815045229951,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2029-01-01,89.4104027449144,99.9876412759461,78.5096771990663,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2029-02-01,89.6842539724528,100.527782518273,78.5371232176465,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2029-03-01,89.9316034682939,101.040123998401,78.540701330126,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2029-04-01,90.2054546958323,101.584153105202,78.5667678008334,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2029-05-01,90.4704720128049,102.120198696762,78.5844452655929,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2029-06-01,90.7443232403432,102.668186708112,78.6091047813892,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2029-07-01,91.0093405573159,103.208157232467,78.6254240389579,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2029-08-01,91.2831917848542,103.760129258723,78.64869104157,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2029-09-01,91.5570430123926,104.314114463727,78.671256873175,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2029-10-01,91.8220603293652,104.860030982749,78.685555067979,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2029-11-01,92.0959115569036,105.418038200981,78.7067498892744,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2029-12-01,92.3609288738762,105.967942402519,78.719725119703,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2030-01-01,92.6347801014146,106.529997116626,78.7395630862022,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2030-02-01,92.9086313289529,107.094097027397,78.7587177426732,22010,PI,VALE DO SAMBITO,Região Nordeste,projecao_22010_Enfermeiros.csv
2025-02-01,144.329875708965,144.666464638992,143.939465741165,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2025-03-01,144.414397853726,145.088755350978,143.634177327131,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2025-04-01,144.507975942569,145.521348361457,143.338469971624,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2025-05-01,144.598535383384,145.952123070204,143.040325302324,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2025-06-01,144.692113472227,146.387169560512,142.745722828763,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2025-07-01,144.782672913042,146.82039026917,142.448697542169,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2025-08-01,144.876251001885,147.257903720083,142.155196643266,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2025-09-01,144.969829090727,147.696659306931,141.86224128653,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2025-10-01,145.060388531543,148.13357784392,141.566884718498,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2025-11-01,145.153966620385,148.574820765117,141.275026003686,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2025-12-01,145.244526061201,149.014219080834,140.980780365358,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2026-01-01,145.338104150044,149.457962998957,140.690014993889,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2026-02-01,145.431682238886,149.90296618156,140.399791106131,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2026-03-01,145.516204383647,150.339875951945,140.101388937583,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2026-04-01,145.60978247249,150.787386233733,139.812269196581,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2026-05-01,145.700341913305,151.233032861818,139.520797851902,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2026-06-01,145.793920002148,151.683078567828,139.232763160101,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2026-07-01,145.884479442963,152.131252957096,138.942390859696,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2026-08-01,145.978057531806,152.583848008126,138.655437931824,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2026-09-01,146.071635620649,153.037726654449,138.369020777234,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2026-10-01,146.162195061464,153.489722440019,138.080286862449,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2026-11-01,146.255773150307,153.946171469971,137.794946572022,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2026-12-01,146.346332591122,154.40072989862,137.507303310869,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2027-01-01,146.439910679965,154.859763420629,137.223036608888,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2027-02-01,146.533488768807,155.32009822522,136.939301648239,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2027-03-01,146.618010913568,155.77211653271,136.647657512597,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2027-04-01,146.711589002411,156.235042192956,136.365006475193,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2027-05-01,146.802148443226,156.69605773744,136.080086554881,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2027-06-01,146.895726532069,157.16160344055,135.798500872414,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2027-07-01,146.986285972884,157.625231177365,135.514659813937,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2027-08-01,147.079864061727,158.093411298273,135.234136225123,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2027-09-01,147.17344215057,158.562917826203,134.954138707567,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2027-10-01,147.264001591385,159.030494561447,134.671905935175,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2027-11-01,147.357579680228,159.502657231971,134.392965647412,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2027-12-01,147.448139121043,159.972882179916,134.11180341323,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2028-01-01,147.541717209886,160.447715561613,133.833917104317,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2028-02-01,147.635295298728,160.923893614279,133.556552863677,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2028-03-01,147.722836091517,161.394823969658,133.27426310401,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2028-04-01,147.816414180359,161.873687059616,132.997955360582,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2028-05-01,147.906973621175,162.350592453109,132.719458589135,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2028-06-01,148.000551710017,162.832163000504,132.444196696085,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2028-07-01,148.091111150833,163.31176780902,132.166758810544,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2028-08-01,148.184689239675,163.79606065765,131.892539532188,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2028-09-01,148.278267328518,164.281724138864,131.618836715358,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2028-10-01,148.368826769333,164.765409765821,131.342977325005,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
2028-11-01,148.462404858176,165.253817981503,131.070312297308,22011,PI,VALE DOS RIOS PIAUI E ITAUEIRAS,Região Nordeste,projecao_22011_Enfermeiros.csv
