"","simulacao","acoes_educacionais","consultas","absenteismo","alto_risco","acoes_altorisco","consultas_altorisco","indireta_enf","indireta_med","ferias","feriados","coleta_ex","visita","consulta_puerp","consulta_cd","enf_acoes","enf_coleta","enf_coleta_cito","enf_prenatal","enf_imunizacao","enf_puerperal","enf_visita","enf_cd","ist_enf","ist_med","todos"
"261",261,38.8856193376705,28.7308954668697,27.0086419470608,0.101809373591095,32.3413807153702,35.0081284716725,0.523543662251905,0.629602119547781,7.14580413140357,7.67870255466551,12.8858547355048,51.4597074664198,28.1399801350199,25.3430413966998,0.497261631861329,0.786169804632664,0.235271192062646,0.457360248849727,0.751673116278835,0.460407457291149,0.492740788985975,0.480429297685623,0.194332485075574,0.194826037436724,0
"262",262,38.2296633895021,34.2243093065917,29.7949155345559,0.125027313199826,33.6242274241522,32.3774345428683,0.510786833520979,0.598624093632679,5.01872246339917,5.51053119730204,22.1604513714556,57.1382086048834,27.1045881020837,27.8935239813291,0.510991038708016,0.724566965620033,0.214237894443795,0.515236639068462,0.738135053613223,0.486175371077843,0.478265505307354,0.512509704986587,0.172453158174176,0.197480770281982,0
"263",263,35.112802637741,25.4763598111458,23.387127738446,0.130598814971745,31.7204369604588,37.6518569234759,0.599698599660769,0.63232312615728,5.75389559846371,4.53081776108593,10.9068029455375,58.5891993530095,26.8324752454646,24.3332555401139,0.45671092714183,0.708831568574533,0.251362286601216,0.520602019364014,0.771716681891121,0.51228488793131,0.485968077997677,0.481663599447347,0.183341681875754,0.160860166605562,0
"264",264,39.2525046900846,27.1963531640358,18.0164351761341,0.166172403981909,38.9617358474061,30.5470959318336,0.562806553870905,0.512267924228217,7.42840392701328,7.0346127813682,20.2319083816838,51.2643013219349,29.8408357822336,22.1729657519609,0.466393867949955,0.799258079635911,0.384382712468505,0.486483711400069,0.798050756799057,0.456790728098713,0.475501708569936,0.53965859527234,0.18640223313123,0.191353501845151,0
"265",265,32.7466734137852,35.5460946098901,26.8847271241248,0.10981769990176,30.3639635443687,32.1371704177,0.516548324481118,0.502104238409083,6.7710094647482,7.9654135722667,12.2854499064852,50.7377217756584,23.775706300512,20.3367951652035,0.484257129067555,0.73242737245746,0.298052423773333,0.519419224141166,0.776783039583825,0.484652829379775,0.451773277320899,0.533431699639186,0.16820548948599,0.178025083593093,1
"266",266,33.647785319481,25.983410627814,16.3191805630922,0.196529045095667,42.0698480401188,32.5789104262367,0.569429053238127,0.530835814285092,5.34558491036296,4.17241347860545,12.2446503955871,50.0816338625737,28.1578174955212,24.5860605197959,0.466957413172349,0.722347220755182,0.23711263127625,0.494630716997199,0.761366474977694,0.535214292979799,0.515174313052557,0.460679087322205,0.186564097984228,0.197185564180836,0
"267",267,30.0449680886231,34.3271059344988,18.6073382347822,0.186722365790047,43.6171341501176,34.8598423122894,0.541615938756149,0.623272777139209,7.70182846207172,5.00915831886232,10.3410876810085,57.3061951925047,20.1240466046147,21.0079340194352,0.458071304438636,0.740097059914842,0.378752709086984,0.45985532104969,0.705545747140422,0.526506586303003,0.486037296545692,0.501528150681406,0.157919338543434,0.163086336187553,0
"268",268,30.2098694711458,39.0599104808643,30.3330533616245,0.12848625711631,34.2938406392932,35.3035920218099,0.513899314438458,0.548081269406248,5.74646219611168,4.01520550530404,15.3961124783382,50.6400634348392,23.3301465492696,25.9568206616677,0.496239645290188,0.77672194193583,0.258519066963345,0.549726735032164,0.726642321236432,0.52972955852747,0.521264075487852,0.544752412033267,0.163102651329245,0.165113062504679,1
"269",269,25.3003645082936,26.3184192217886,18.4505239129066,0.143468723795377,25.1213594293222,42.9975196556188,0.527068029367365,0.542868382774759,5.51423659082502,5.20413147378713,18.2699196878821,52.470994675532,23.1341242464259,23.8364565162919,0.539751317701302,0.769334246776998,0.205564834410325,0.451843077968806,0.744955146615393,0.534131997334771,0.451910441787913,0.527841849764809,0.187555502448231,0.194084697996732,1
"270",270,32.5421956845094,39.5920526399277,20.1382654979825,0.134094904200174,43.8162176730111,35.3465897741262,0.578624440997373,0.521760958258528,7.22519928216934,4.14653958566487,12.2576963703614,54.9870937992819,27.7541509456933,26.079275237862,0.469781677587889,0.777395412139595,0.257944646244869,0.512439558492042,0.769079549750313,0.464663434890099,0.4862103901105,0.460080641089007,0.193845341412816,0.173272883112077,0
"271",271,38.0656512046698,25.3901606576983,19.9043948836625,0.134812997514382,33.6691525531933,44.260728971567,0.528784931229893,0.565233317855746,6.98723430559039,5.93849234469235,20.8097259758506,51.4733291766606,20.0172620918602,26.0865148738958,0.47455023038201,0.774345127935521,0.222139335703105,0.509645525901578,0.757700936612673,0.546800385252573,0.456717706285417,0.504457227769308,0.184548982523847,0.187691762414761,1
"272",272,25.0945117592346,35.8784192800522,20.9898385182023,0.130417321808636,41.6640250012279,37.2363382182084,0.577308446646202,0.631826347799506,6.27268757577986,6.19118615798652,18.1369361875113,54.7981112194248,27.7304838760756,20.0937804928981,0.518033107277006,0.719847053242847,0.356869678478688,0.53897821684368,0.770902128517628,0.467327492078766,0.466560268262401,0.482486970396712,0.192055188736413,0.169569955673069,0
"273",273,26.0808568599168,31.8055958743207,19.5399470329285,0.191451596817933,35.3048205329105,43.011225387454,0.553434421494603,0.622331104124896,6.85163050610572,7.43496077973396,24.4633257843088,59.2798098432831,29.6195540903136,25.745478507597,0.481254394073039,0.741474243113771,0.39197218301706,0.517616541101597,0.709897270542569,0.500260924873874,0.507940388307907,0.467300092964433,0.169760728208348,0.17696475808043,0
"274",274,27.4631683749612,33.4927360748406,16.4887494854629,0.128357885126025,34.6007639169693,34.7643541521393,0.623955404851586,0.581514497706667,5.27330441959202,4.01976285874844,24.1924762865528,50.0913034006953,28.3976531703956,28.2559592626058,0.496106701018289,0.715652149589732,0.393096696212888,0.466176476096734,0.794402888533659,0.520999310491607,0.548923145676963,0.492189385858364,0.189405133423861,0.181408894981723,0
"275",275,36.5550111141056,38.0909656942822,30.4485857449472,0.186784731899388,27.8932225424796,35.0320122402627,0.547062292648479,0.613196151074953,5.80479254480451,7.9975717952475,12.7819922368508,55.4258894058876,25.134467673488,21.4715469186194,0.539164230972529,0.758968794625252,0.356694388436154,0.474453828576952,0.713113620923832,0.506364655261859,0.513115887972526,0.50480916146189,0.197055578127038,0.196490335662384,1
"276",276,36.0277645871975,33.3184476941824,31.350359428674,0.181669129477814,26.1589151062071,32.4210407899227,0.578209223377053,0.6200059565017,7.72958897147328,4.01700679864734,17.2816530114505,59.5601376518607,29.3564481218345,28.6987343500368,0.493604519264773,0.713313157623634,0.238227296248078,0.544340922660194,0.762700693681836,0.532427920005284,0.514193425630219,0.526991349342279,0.198417958663777,0.187476906797383,1
"277",277,39.5781345351133,36.0647831088863,31.0855785831809,0.118458712357096,38.0007809959352,39.374092889484,0.536296333000064,0.530957986146677,6.09018630348146,6.74225529003888,14.7740721551236,56.3054999196902,28.9635745505802,28.4653322026134,0.529196270089597,0.712356691877358,0.203271352360025,0.534723016968928,0.728403182467446,0.484614531579427,0.52526005464606,0.468071993906051,0.15191606329754,0.152987619803753,0
"278",278,31.997085652547,34.3469374300912,23.2528006397188,0.122722647641785,32.4710756540298,32.7511373441666,0.548791164706927,0.541154859552626,5.32087599858642,7.94729423988611,22.3941192112397,55.5962043441832,23.3282185369171,22.6066008512862,0.495439711771905,0.736868182686158,0.348759874328971,0.535641679819673,0.729968375968747,0.488719406398013,0.461431627022102,0.530424596555531,0.17268786294153,0.192098927346524,1
"279",279,26.1157676996663,29.6654260868672,23.0026400387287,0.166562583716586,25.491731017828,38.0884238309227,0.559994970320258,0.593831171153579,6.97105701547116,6.92897901684046,16.8519406672567,55.7711143582128,24.3094809725881,25.1809105440043,0.486596160964109,0.797896364843473,0.37167790918611,0.458566032839008,0.770470483740792,0.473900691978633,0.475373320002109,0.452168560354039,0.174651618290227,0.172400687157642,1
"280",280,34.7322718647774,30.8829472691286,16.8026583641768,0.146807925472967,26.4966692822054,32.9425633919891,0.59753636525711,0.534549762483221,7.16651630308479,6.50872905924916,24.5451652549673,50.8198477560654,27.2818124876358,21.2030974845402,0.470867895404808,0.756506774527952,0.346762097487226,0.458977328287438,0.731649438035674,0.513318897574209,0.458379609393887,0.511191362747923,0.185653062094934,0.1986622646451,0
"281",281,36.3788975425996,28.0313118314371,21.7571402937174,0.110964006395079,41.6040655504912,31.5601530647837,0.508474220056087,0.548033454734832,5.95813397224993,4.33917609509081,18.9084660843946,57.4298608256504,29.8103217012249,23.6345848557539,0.452170033520088,0.739796401327476,0.33004302540794,0.547361866338179,0.73164068821352,0.450905495719053,0.519052383420058,0.468556926888414,0.179069774306845,0.154720714944415,0
"282",282,27.0565912150778,37.7917058439925,30.3463050350547,0.114564829762094,39.6858861064538,34.9539658008143,0.605809220497031,0.524899244261906,6.9431445337832,6.42527271900326,24.8323389980942,51.3106933422387,25.3930556308478,24.297583848238,0.534947066567838,0.775293410522863,0.277295779390261,0.54776799143292,0.753864529496059,0.502207463118248,0.457104169833474,0.488919665385038,0.187174378032796,0.18240783958463,1
"283",283,30.9487689193338,34.1024522623047,21.9370106756687,0.131717433338054,25.9624027134851,39.0235224470962,0.581631055963226,0.634203306166455,5.46845265477896,6.22464204207063,13.1850129377563,59.2988275620155,21.8442173395306,26.0590568417683,0.529870657995343,0.746089463564567,0.248456245427951,0.523083711252548,0.718075301335193,0.461421907087788,0.537438661674969,0.457019116939046,0.186390634963755,0.179609188798349,0
"284",284,28.3747799380217,36.3414702075534,24.0525601804256,0.160720299836248,39.5015240553766,40.3561335336417,0.550876482017338,0.616769698273856,5.33624248765409,5.90362085588276,11.4220752951223,57.959660300985,20.7816830696538,28.5957436263561,0.502409306610934,0.746591823245399,0.212789272237569,0.504340712516569,0.788115412183106,0.460116864694282,0.483950930181891,0.534025113913231,0.168522970273625,0.165720445150509,0
"285",285,25.8693784079514,33.4377521311399,24.441588897258,0.194701526220888,25.2761343494058,33.0732968787197,0.610438444302417,0.508705468347762,5.10503761842847,4.03657126519829,22.35462285229,55.2472909307107,27.9898192756809,28.0311198602431,0.485444477386773,0.736198377958499,0.29954617745243,0.543191492906772,0.706777553260326,0.52379928806331,0.482307348796166,0.461478416761383,0.157379418169148,0.190451418911107,1
"286",286,30.9383903245907,29.1384851920884,18.7243210412562,0.142258616955951,37.2191302338615,36.2253821734339,0.539979590440635,0.593977427785285,7.97899996954948,7.60390590224415,14.2421153339092,53.2149110478349,24.0808934159577,22.258385901805,0.488616014132276,0.708216040907428,0.239115855423734,0.549220884707756,0.739197822567075,0.462713517993689,0.500638451427221,0.492992703407072,0.185136384796351,0.161139015201479,1
"287",287,25.9739244997036,36.0333760548383,24.6175804287195,0.192648857855238,29.4512720685452,32.1664554183371,0.514959312335122,0.619073292601388,6.45783935673535,5.59239207115024,15.2813212177716,58.889401727356,24.9563421099447,27.2643122356385,0.474012090847828,0.716032928228378,0.347516207722947,0.529282688186504,0.703799047553912,0.545018564420752,0.521408622711897,0.473385906778276,0.191236021299846,0.18202788841445,1
"288",288,28.3882964937948,33.2391969079617,17.7678951211274,0.109964109375142,37.4098261911422,33.113363776356,0.556016809272114,0.570412971533369,5.56696300860494,5.62286535371095,19.9715870013461,59.2239692481235,25.3723203251138,25.1612169272266,0.534181241039187,0.77585587783251,0.344636019039899,0.461537950462662,0.798717261035927,0.537675860780291,0.534901434532367,0.487225075741299,0.174421673326287,0.174983659002464,0
"289",289,25.8194366365205,30.1919056591578,25.8256805501878,0.186628895904869,36.287574605085,41.48893500329,0.511821960564703,0.637685277790297,5.91224187612534,7.71220236923546,22.5659478385933,50.0945292250253,27.6642681611702,23.4606898063794,0.479485729406588,0.780755542009138,0.327558434614912,0.513497751019895,0.776246878993697,0.458261580835097,0.454759158426896,0.528615341684781,0.166411252226681,0.15977277692873,1
"290",290,35.0542305933777,32.7244845218956,24.7196228317916,0.126048823050223,35.1493914611638,37.2244075813796,0.53392107085092,0.56621981211938,4.17135425284505,7.10057809203863,20.4164906335063,51.5886574867181,21.9936591479927,21.4973704935983,0.507457405864261,0.726408693240955,0.303658118005842,0.474852701276541,0.748437954764813,0.488718618126586,0.51005505041685,0.546226258552633,0.184347051184159,0.198521772946697,1
"291",291,29.4661267392803,37.2365192137659,19.6420590803027,0.128403239930049,30.146804349497,33.592406634707,0.648078863322735,0.500680010253564,5.42017545830458,5.68598051462322,10.7745010580402,57.3569052992389,20.9254722460173,21.1878765188158,0.463146674633026,0.703465572488494,0.357377586141229,0.515267581003718,0.778721164329909,0.527236753958277,0.485083672846667,0.483862115233205,0.188987366715446,0.168438973813318,1
"292",292,26.5108237345703,32.8940885397606,30.4241384416819,0.116585800773464,32.1781517751515,41.9460198108573,0.517756105668377,0.615689881716389,5.71672182902694,6.16515844501555,17.4016732384916,56.7643267428502,28.2175205671228,27.9943584487773,0.542898607556708,0.754456250602379,0.376026834826916,0.49611235067714,0.723481377819553,0.476383803971112,0.456653055152856,0.535592755163088,0.167909396032337,0.184562126279343,0
"293",293,26.078561458271,28.0456007481553,19.1764229871333,0.102995662810281,30.7596587436274,36.6409648116678,0.589196578285191,0.611213835794479,6.28033668082207,5.90806659497321,16.533407936804,56.6379698645324,29.8739479132928,28.0591311655007,0.457796571822837,0.737492096680217,0.387569497991353,0.54007651375141,0.709884842508473,0.483289238926955,0.499661953095347,0.482007956923917,0.165731014497578,0.164493874844629,1
"294",294,38.2066085317638,37.7216152066831,22.7489938810468,0.109811864141375,28.8002579240128,32.5492472795304,0.603842304099817,0.56601742436178,6.51243605278432,5.11844227556139,23.5618442751002,58.6069290642627,28.4014281863347,21.6360955196433,0.452159453253262,0.796485981531441,0.241854305984452,0.518822013982572,0.797051588748582,0.491639138595201,0.534084309637547,0.516253586998209,0.16455347033916,0.150439200818073,0
"295",295,36.3137110311072,30.5574132257607,30.1497897282243,0.111985775176436,37.6102044573054,32.4764833040535,0.578181636054069,0.553746511007194,4.8789655379951,6.06229040026665,19.5286598918028,55.7177208829671,26.1884024250321,21.479779118672,0.465570863429457,0.754967520572245,0.330354666942731,0.5367583561223,0.714754524617456,0.5285582969198,0.519504795246758,0.463164896913804,0.156811592879239,0.166424636356533,1
"296",296,37.249088314129,29.5498775632586,19.8112135455012,0.119415010954253,25.2154298173264,44.5297428639606,0.560103147232439,0.54497501795413,7.38383817393333,4.75099287275225,14.0489664662164,52.0846086135134,29.4324125582352,27.3419147054665,0.463002035743557,0.761253528832458,0.30130407079123,0.495785998599604,0.717642093426548,0.450002505304292,0.500077380170114,0.533281359355897,0.196881209802814,0.157557538407855,0
"297",297,39.7321056050714,36.5589557040948,20.6660895720124,0.182959259697236,27.8964490722865,37.8346044395585,0.563198603701312,0.581582486606203,4.84462055377662,5.80305892881006,14.6693828096613,55.5056915129535,23.0969573208131,22.4621536675841,0.536062652803957,0.707091748551466,0.213870403822511,0.509945081616752,0.752913599833846,0.54593740219716,0.467566519510001,0.49407211097423,0.15513035422191,0.170911454793531,0
"298",298,26.5539946744684,36.0017283249181,30.0223243124783,0.101531426003203,35.1873633125797,37.8379990928806,0.579377602215391,0.540472087671515,7.04410660732538,4.15230138413608,16.9623744313139,56.3659107265994,29.8228386393748,24.959058095701,0.51830472163856,0.777908535860479,0.380356935504824,0.481939870980568,0.791132849338465,0.454632913554087,0.47416651933454,0.532526869443245,0.156598013476469,0.153667956625577,1
"299",299,26.48562744027,37.5835899740923,25.9051596000791,0.138569090724923,34.3158602016047,40.3314421512187,0.603330387256574,0.559032740723342,7.66084716469049,6.15939008910209,14.741211036453,53.2361080381088,21.177667255979,28.7398045137525,0.464794211066328,0.785735441953875,0.304910229239613,0.547989403828979,0.797912814421579,0.46686567266006,0.489841717970558,0.533056665956974,0.19391535888426,0.188367508258671,1
"300",300,36.9824741675984,33.5357326362282,29.7167800590396,0.191435600980185,35.4208889557049,41.8212028266862,0.647565078432672,0.546912191028241,5.14858717750758,5.88100479543209,21.0310659988318,52.3611470451578,24.0708644990809,20.7092000753619,0.479556011641398,0.786767999758013,0.205854628840461,0.513585153128952,0.780910611478612,0.545122863003053,0.499612738657743,0.46890023346059,0.16392176381778,0.190820193279069,0
"301",301,36.7686289979611,25.3942125744652,23.6365493200719,0.101528566423804,38.814687198028,40.385369702708,0.577228040480986,0.613334284175653,4.75625024456531,4.26145797967911,13.927350101294,52.6661726669408,20.6358695146628,22.9904087772593,0.487302021984942,0.73148391074501,0.20175133314915,0.464611798757687,0.796082178852521,0.451872620568611,0.504689601552673,0.5281889119884,0.175642853591125,0.157659420371056,1
"302",302,25.141448576469,32.2919084236491,30.3076953589916,0.130965100135654,44.9988271296024,43.1914532301016,0.573868118971586,0.507721786561888,7.93252895958722,4.22695780079812,22.1866061573382,59.3267866573296,24.9774183845147,26.1024914402515,0.524236067780294,0.704397198627703,0.236549739493057,0.532756823417731,0.7284524141578,0.471703408611938,0.504743665247224,0.537815043050796,0.157276088756043,0.164984238659963,1
"303",303,36.6859882418066,33.140215491876,18.7051097080112,0.142850268934853,43.9773897174746,32.1169443789404,0.543884485098533,0.62350533590652,6.4956732140854,5.26121575757861,18.117781834444,58.6338347499259,20.3465933445841,23.9905860717408,0.520001309947111,0.77452496830374,0.280826328089461,0.4596226522699,0.736071981117129,0.488298938376829,0.531701274262741,0.527487099054269,0.155066279612947,0.166232705768198,1
"304",304,35.9408597787842,37.549901753664,25.9371222034097,0.156213106564246,44.0489880926907,33.9786790742073,0.52399164410308,0.636834690673277,7.81535702385008,5.26686508301646,24.445224669762,56.9960582233034,27.4324891436845,23.6972913471982,0.515241958131082,0.712644807272591,0.28209966882132,0.525834105955437,0.76278412444517,0.544803475379013,0.49279774678871,0.532618582271971,0.159334161109291,0.162213080981746,1
"305",305,34.451977792196,35.9299680718686,27.5641684755683,0.192076546698809,38.68382810615,43.4371763945092,0.549904658109881,0.608517944230698,4.66570269968361,5.46532247774303,23.4486890991684,54.2596487584524,20.429402878508,26.8192034191452,0.517207780689932,0.703455991274677,0.242425239738077,0.54930330843199,0.723061580630019,0.525519209052436,0.528677937318571,0.517507917876355,0.172445985197555,0.196108275803272,1
"306",306,32.2136624495033,33.326707102824,19.0434586144984,0.151692241919227,39.7229410009459,35.308656853158,0.543995331926271,0.521633950038813,5.19325358141214,4.47438109107316,17.0793939405121,56.3964051473886,22.3275470663793,29.7040191548876,0.474600211926736,0.74640001966618,0.324878687039018,0.466988506028429,0.782107093697414,0.463616556557827,0.46658455489669,0.548060247814283,0.160961760033388,0.193351094529498,1
"307",307,27.3495527706109,26.1012159613892,25.0994480364025,0.174003996979445,44.1361132031307,43.9841656037606,0.554786135011818,0.568651255581062,5.63523615617305,6.8623371552676,12.2927051107399,58.8129410892725,25.158386467956,29.0908961091191,0.452564712823369,0.73902823838871,0.235471297195181,0.471376839303412,0.796776259597391,0.532898174249567,0.493460336350836,0.461690438678488,0.160947077732999,0.189589917229023,0
"308",308,25.1232327974867,27.0475344883744,26.7445012405515,0.161784614250064,29.1452044248581,34.9068718822673,0.571367327624466,0.541246521181893,4.19943147990853,6.15846859663725,13.7412177177612,56.4179823617451,29.5555194024928,23.8405721238814,0.546139991097152,0.780318642710336,0.27443697177805,0.549217549292371,0.760678176139481,0.527931427699514,0.481432839832269,0.533291007904336,0.169406259048264,0.155698459385894,0
"309",309,31.7868759133853,35.2691304439213,30.7073743790388,0.120574950962327,38.4956649970263,39.6808866877109,0.556191422056872,0.550360373244621,6.60746266972274,6.32856854423881,16.9085164391436,53.4940076014027,28.6897446447983,21.6252234391868,0.542809155280702,0.752700181026012,0.253837849060074,0.544423452275805,0.79319297708571,0.518719040881842,0.511481170263141,0.510422241897322,0.154419426992536,0.189831429894548,1
"310",310,32.3843999311794,26.4943290431984,21.2089551649988,0.150868904078379,26.953624910675,37.8201429289766,0.564009391551372,0.52603301317431,4.89166258461773,7.60916738025844,18.7587936245836,51.405964391306,24.5365710766055,21.2677662470378,0.529556043120101,0.730025690817274,0.372044283617288,0.470733757084236,0.722012593457475,0.539075421635062,0.486754316580482,0.532030142634176,0.160621562297456,0.192779780563433,1
"311",311,30.8438066730741,28.0567885772325,24.7480331249535,0.106106234784238,34.9741394864395,38.4384981100447,0.533917413337622,0.566630907624494,4.62543454114348,4.89619275089353,14.720524859149,51.5541518805549,26.3829895737581,27.7131458837539,0.50706152219791,0.708839725144207,0.399988079629839,0.529432441690005,0.704974934854545,0.494710922706872,0.511348741571419,0.477138992585242,0.180837752087973,0.195322178676724,1
"312",312,31.9699891284108,30.4897020745557,16.0798588581383,0.177450212789699,40.1610126625746,37.4821936769877,0.508350481302477,0.611921970790718,6.88397980574518,7.33634862583131,13.2270047534257,56.5015251585282,25.2812759089284,29.9828686565161,0.472661296464503,0.773725851997733,0.338182260794565,0.525337775005028,0.745361326797865,0.481501945364289,0.469118993543088,0.458267188072205,0.170855354843661,0.18033784229774,1
"313",313,35.6991850107443,37.6929363643285,21.9218582622707,0.120424686395563,25.2403716556728,37.9623692552559,0.628791710734367,0.561514801555313,6.89636476710439,7.20825283322483,23.8180300942622,59.2599019594491,20.2667389251292,24.8857383732684,0.534127116017044,0.782107624597848,0.231745632644743,0.483386159455404,0.712004346284084,0.549892070936039,0.471687610540539,0.492648369981907,0.163497377932072,0.180453844519798,0
"314",314,25.8295288949739,28.553088932531,26.2019427940249,0.18570735945832,28.197524882853,35.7470554893371,0.584185573353898,0.59533383824164,5.05518337339163,4.77092593349516,22.559893631842,59.625686861109,22.3392660613172,23.1305337254889,0.473240301338956,0.715661043976434,0.390672507556155,0.475327672157437,0.721177994762547,0.5405732907122,0.548056332743727,0.532681322866119,0.190192388102878,0.175835395499598,0
"315",315,30.3217464627232,35.5731677589938,25.7537121623755,0.151377181545831,27.207038924098,39.0243198839016,0.580606217251625,0.587185719446279,6.34656781051308,7.56004310492426,24.5958330074791,54.6077155927196,25.3416870161891,29.2235450679436,0.467430412489921,0.760739186778665,0.236193375336006,0.500570310489275,0.776671078335494,0.533129128674045,0.549138710275292,0.537884459854104,0.159831372264307,0.191263602511026,1
"316",316,37.0421840937342,26.6141324618366,29.0926747061312,0.125162134738639,41.0598035622388,33.9477111375891,0.592539857176598,0.602106357226148,7.14443752262741,4.06696514692158,12.0440333988518,53.8314148341306,29.1883176285774,29.1108944197185,0.512666612747125,0.770370705774985,0.215841647423804,0.515257592196576,0.747546709608287,0.511017774697393,0.451902998331934,0.503350506536663,0.173889771685936,0.196463791595306,1
"317",317,37.535632555373,36.6860330291092,17.8862687461078,0.181274944683537,32.4975485354662,39.700484914938,0.532961212738883,0.530720095371362,5.50308473408222,4.40150002017617,20.3758077428211,58.8825128320605,29.3320159800351,28.3162306318991,0.482699359906837,0.746230984339491,0.270314381318167,0.484368034405634,0.743574153631926,0.48506000507623,0.508286004024558,0.503190047643147,0.1942011054256,0.164797365886625,1
"318",318,28.5662410745863,28.8265852502082,26.6137227378786,0.106700255768374,37.6127723092213,39.9908343201969,0.577938652189914,0.624885882716626,4.6275201048702,5.67449907399714,24.8027818195987,58.7902134144679,23.7410134216771,21.9356794818304,0.452713456121273,0.777026640041731,0.34486156119965,0.472172199492343,0.767076951661147,0.534660116652958,0.469001903221943,0.489676070050336,0.188778847036883,0.160232985741459,0
"319",319,30.30979153933,33.220649890136,19.2257160842419,0.10261934788432,40.2370269130915,38.3162233710755,0.608423467993271,0.608087767881807,6.38780958391726,6.29199051950127,17.896522518713,51.0897389496677,28.4487269213423,24.814910935238,0.489399026846513,0.757075778883882,0.270098032662645,0.503929019882344,0.700508560473099,0.506971647334285,0.518472641333938,0.515249819913879,0.178674203145783,0.15636878348887,0
"320",320,37.8532813023776,25.5085228115786,25.389752663672,0.15962563122157,29.9723958410323,34.6231741807424,0.504232786188368,0.531796436372679,4.42541307583451,4.53687896393239,22.2431373933796,52.1422512712888,25.467377693858,25.7860640739091,0.486030350881629,0.775040832650848,0.262078129313886,0.521381008205935,0.731987547734752,0.535794345242903,0.459711042046547,0.526840044744313,0.170036016509403,0.157135208987165,1
"321",321,37.8064506070223,37.0916421420407,27.121119659394,0.184689376642928,32.4706366471946,41.1508068954572,0.595537456986494,0.523860091739334,6.11964191123843,4.90768337063491,23.7110457627568,56.397976775188,29.6740181744099,22.2520242631435,0.524284297507256,0.747850325144827,0.399932093173266,0.480998584977351,0.754805191908963,0.528979093837552,0.459153069602326,0.517616116185673,0.182833724236116,0.158537253679242,1
"322",322,29.4384318310767,30.0662921078037,24.4526103660464,0.145239916141145,31.7895038705319,42.7057465421967,0.611033450288232,0.581337108311709,6.92798651289195,5.16611522529274,15.159127577208,50.2608573925681,26.6292119515128,22.2038416122086,0.484054027684033,0.788352898531593,0.316951457969844,0.521757474076003,0.754854223807342,0.506122779799625,0.498689492372796,0.537266411166638,0.150550588127226,0.186948501633015,0
"323",323,27.2057248686906,38.7442878703587,21.9123441614211,0.150217731064186,39.1331670340151,35.527840575669,0.566792951186653,0.510330069076736,4.80220925901085,5.08617791626602,14.8326801299118,53.761150976643,26.6260474734008,20.9709394723177,0.461102604516782,0.774866233346984,0.297920057503507,0.46413653427735,0.794522039266303,0.517600018461235,0.490662690857425,0.520284155686386,0.197110458312091,0.160823734977748,0
"324",324,35.5598809197545,30.3565962682478,27.175558488816,0.120965960738249,36.4332591556013,36.6186524438672,0.619607685238589,0.55306456037797,6.16237011086196,6.50041656196117,12.9027305694763,52.207063769456,29.5025516254827,21.8785800598562,0.489158975332975,0.730548605369404,0.213126586005092,0.522270153532736,0.754316015122458,0.482295638811775,0.469162128120661,0.52457679042127,0.158542031317484,0.195643261598889,0
"325",325,26.5571003232617,39.6304751967546,23.5792713165283,0.171558619034477,27.8741417359561,43.0593573313672,0.598361967632081,0.590256602480076,4.32478869520128,6.65082982927561,17.1601620642468,59.7465247451328,20.0050204922445,21.5626010065898,0.481590602872893,0.757226291927509,0.288089114800096,0.525418829009868,0.750991836143658,0.499003906617872,0.492916385736316,0.464151077577844,0.179218625451904,0.152897637838032,1
"326",326,25.5059165949933,30.7656778395176,19.69292556867,0.153638005349785,30.9331485442817,36.1327146354597,0.591277697763871,0.524911316577345,5.46941980626434,5.8644599057734,22.261228163261,50.2885923394933,29.0502723865211,26.534685655497,0.549484234396368,0.747345829079859,0.229408267745748,0.516748666157946,0.710769287566654,0.455657372321002,0.530298836878501,0.478816018183716,0.158336928056087,0.187443102558609,0
"327",327,39.9910679191817,32.3301030276343,23.2661551460624,0.104913942865096,32.8398494189605,37.2745543706696,0.527355146047194,0.599155278655235,6.16904438100755,7.20025592204183,22.7979021694046,59.0451076230966,27.3968775174581,23.2915221573785,0.523406857950613,0.793805039464496,0.263953452184796,0.488439992954955,0.781381920143031,0.507578862435184,0.529015739564784,0.514958398835734,0.153332227421924,0.192545467184391,1
"328",328,25.5231220612768,32.361643469194,17.2670707069337,0.182271488034166,35.4440597677603,37.5556786148809,0.611397391930222,0.570855487545487,5.78504586033523,7.95327981095761,23.6610391084105,52.4652208783664,28.1646734080277,26.1961606657133,0.484948746534064,0.753684505959973,0.377347433706746,0.474685285822488,0.776229839771986,0.465179719519801,0.516864636237733,0.517720897938125,0.150938502699137,0.155807206733152,1
"329",329,30.0758692563977,25.183819362428,20.1228891797364,0.125249646534212,36.7179636191577,30.5935550434515,0.563179078022949,0.627112605632283,4.63006226159632,6.59234216529876,18.1314289523289,57.1235741768032,25.843730403576,21.1360710859299,0.536306735081598,0.733850285550579,0.373974837595597,0.492617848725058,0.719540986744687,0.518407821166329,0.518827872117981,0.529910922027193,0.183549540769309,0.162267142417841,0
