"","simulacao","acoes_educacionais","consultas","absenteismo","alto_risco","acoes_altorisco","consultas_altorisco","indireta_enf","indireta_med","ferias","feriados","coleta_ex","visita","consulta_puerp","consulta_cd","enf_acoes","enf_coleta","enf_coleta_cito","enf_prenatal","enf_imunizacao","enf_puerperal","enf_visita","enf_cd","ist_enf","ist_med","todos","ans_tipo","cenario_oferta"
"131",131,34.2888472508639,36.3870300911367,24.6440989263356,0.179432116588578,28.2910079183057,40.0435262010433,0.518723089410923,0.561992247332819,5.15062897559255,6.21279097627848,22.1115836501122,51.3021045131609,20.0176155776717,27.7646270231344,0.523097717366181,0.729819805198349,0.230220458749682,0.53344795240555,0.747877922770567,0.510674580885097,0.486983491922729,0.523805390135385,0.188301201642025,0.168784687598236,0,"constante","cenario_reducao20"
"132",132,38.3709117572289,37.6725193648599,29.1149202957749,0.150409283395857,32.5757678411901,41.1941575992387,0.602051079936791,0.54923679952044,5.92336635384709,6.22908338997513,14.2235947644804,58.996009810362,20.6001913966611,25.2814195095561,0.490434979158454,0.754195151338354,0.284611300611869,0.485278633190319,0.784940459462814,0.47182196630165,0.467839477327652,0.502811995777302,0.193124002497643,0.164864204172045,1,"constante","cenario_reducao20"
"133",133,35.0949863891583,31.8688234162983,27.2476720623672,0.142302827374078,27.7608987409621,33.7280004378408,0.622975871548988,0.553526745573617,5.73965500947088,6.93747683707625,17.6297289889771,54.4618441723287,29.3165371078067,21.0968902218156,0.463036704808474,0.756046623201109,0.303630031645298,0.476036145933904,0.751608015387319,0.523669496877119,0.543082230864093,0.507826210604981,0.165182923758402,0.198046542762313,1,"constante","cenario_reducao20"
"134",134,36.0561660688836,35.9444749669638,25.0839739777148,0.165438128774986,27.9944215435535,37.004298332613,0.532441223284695,0.602578888135031,7.72987954877317,5.55382631905377,14.4284416048322,54.3347455584444,24.7272218530998,24.8272658046335,0.531290106056258,0.782665389264003,0.322881935117766,0.478776477975771,0.737270522559993,0.515909949014895,0.483624714124016,0.479237465187907,0.160444232716691,0.185722526686732,1,"constante","cenario_reducao10"
"135",135,32.8170358866919,26.5611795405857,27.5409482605755,0.188773851445876,38.5289449477568,30.6643099011853,0.589113076857757,0.62947238975903,6.58272234257311,7.23459933046252,23.0143565416802,54.1722843516618,28.4327868884429,21.0185275715776,0.539300655643456,0.702423289814033,0.224865854810923,0.475328805390745,0.758529359987006,0.526036256807856,0.482431883527897,0.527019018423744,0.180150226596743,0.151584266545251,1,"aumento","cenario_reducao20"
"136",136,34.8975767451338,28.2997476658784,28.0391074158251,0.189201647113077,36.2423231173307,31.473988504149,0.524254389596172,0.570345310436096,4.00331585481763,7.40841859672219,20.7005108636804,53.1415854254737,28.3182447426952,28.951072152704,0.543346341792494,0.757318565109745,0.273945068055764,0.469008479360491,0.772630616626702,0.478038963512518,0.537835653778166,0.497187303705141,0.165612264792435,0.173555495962501,0,"constante","cenario_reducao20"
"137",137,37.3270819021855,39.3092687160242,22.1027615480125,0.117839053785428,34.4329688558355,43.4564178634901,0.560828977928031,0.587428564659785,4.07808964326978,7.17144804447889,15.4352695937268,51.4121818426065,27.6885815453716,25.5068160500377,0.532043270021677,0.725498681375757,0.34905557371676,0.452424700185657,0.734678276954219,0.541476286598481,0.490853217174299,0.528272691578604,0.161935207212809,0.173747042135801,1,"diminuicao","cenario_reducao10"
"138",138,36.7942232755013,36.2805631186347,20.6081645004451,0.125750242476352,41.2220033723861,39.227227246156,0.535832764860243,0.574783995212056,5.18789827730507,5.66793314833194,24.955453883158,57.9046906903386,26.0352249536663,29.2653595213778,0.495805144985206,0.769087928067893,0.2380856460426,0.47683377454523,0.71611009479966,0.461900747963227,0.547939947294071,0.481531167076901,0.189625186438207,0.164950585574843,1,"aumento","cenario_base"
"139",139,39.6973287605215,37.2843307489529,24.506933234632,0.111343850474805,44.2477706447244,39.6106500027236,0.579139826830942,0.600096178613603,5.09498479124159,4.66611320711672,20.5150496400893,58.4082606807351,25.583597891964,27.7648720378056,0.539848482585512,0.72037071059458,0.234405178716406,0.523249674448743,0.737198867020197,0.471826795791276,0.487178945657797,0.475284908828326,0.152138318377547,0.1708724263357,1,"constante","cenario_base"
"140",140,31.5914730436634,31.2666565261316,20.1543371416628,0.179715895862319,35.3081976808608,36.9150318147149,0.600643220171332,0.603180989366956,7.31788535695523,6.89936342090368,13.5621834092308,51.9297001580708,25.2543782442808,26.4225830556825,0.481958982814103,0.717849207483232,0.211460095271468,0.490162266441621,0.760050502745435,0.527604982117191,0.511611395166256,0.534793377527967,0.183827122440562,0.191601653350517,0,"aumento","cenario_base"
"141",141,29.6755330311134,33.9075773966033,29.3086450845003,0.110953848878853,39.074455392547,34.1959717939608,0.636134745529853,0.516099488758482,6.88423769176006,4.37863214500248,19.712454485707,54.5723593211733,22.386039996054,23.4176425472833,0.483498065802269,0.789097007922828,0.305066929664463,0.536185063794255,0.774150876677595,0.493718366976827,0.511328913969919,0.474685426149517,0.156898790271953,0.172397653351072,0,"constante","cenario_reducao10"
"142",142,31.1421242891811,36.9823533669114,22.4858221560717,0.18290716947522,28.617590200156,44.1742536902893,0.549919577373657,0.516831390291918,6.72222355380654,4.22749620582908,15.159284088295,52.527818295639,26.1626678751782,27.7553508151323,0.520034783077426,0.746174761699513,0.265567549550906,0.514684328599833,0.701676536933519,0.457296365732327,0.460683329263702,0.526086406689137,0.162027886521537,0.160358205600642,0,"diminuicao","cenario_reducao10"
"143",143,25.157006677473,38.3261297561694,17.1621108092368,0.177104629692622,32.0993389422074,30.3460758668371,0.536380474909674,0.639917026390322,5.53677957039326,4.08833035547286,22.0093917765189,50.829409530852,28.6555695068091,22.8182743233629,0.457155332574621,0.743995395395905,0.203340075397864,0.491057067085058,0.794810351869091,0.516039399942383,0.517958342283964,0.529226218280383,0.159051862510387,0.17741212232504,1,"aumento","cenario_base"
"144",144,27.7577428601217,30.7778738997877,31.2601379938424,0.194368940452114,25.9980557858944,32.6596908923239,0.54649831042625,0.563281381281558,4.74109386838973,6.60915060061961,14.875417976873,57.690548019018,27.6436332473531,22.3970171622932,0.501988687808625,0.758739162306301,0.349421578086913,0.548139629047364,0.713065207563341,0.465861257840879,0.450104594416916,0.548888104548678,0.150333868409507,0.185733797529247,1,"diminuicao","cenario_reducao10"
"145",145,37.6409397833049,26.3548312638886,19.4749405272305,0.146695759356953,28.0510740540922,44.5714219089132,0.534020830236841,0.584496722801123,4.84681042190641,6.77278779447079,14.0092875005212,52.7687821234576,21.8787691812031,20.0226009078324,0.519538151961751,0.755762730026618,0.32563070403412,0.543059511925094,0.702707130787894,0.529533569584601,0.505770815187134,0.531283289729618,0.193656839278992,0.198433993605431,0,"constante","cenario_reducao20"
"146",146,28.4674267307855,34.3861545564141,22.4900042675436,0.193985564750619,26.9854343729094,41.9960663456004,0.518450470175594,0.643436328181997,6.81476861890405,4.74039688613266,11.0467168514151,55.0507813948207,23.7236715271138,23.8517949893139,0.521980115631595,0.762309957714751,0.394270501052961,0.527589222602546,0.784423603047617,0.513374977023341,0.50394503462594,0.458898841030896,0.189762947079726,0.155877201736439,0,"diminuicao","cenario_reducao10"
"147",147,28.5864993347786,36.1845432594419,26.0106930471957,0.178518294240348,30.602961522527,44.9947652115952,0.5401633438305,0.529388160910457,5.04995109885931,7.18478534370661,18.5577605606522,51.3450754107907,27.5639771018177,26.4591719512828,0.523188772657886,0.761802465538494,0.373201849125326,0.484099245187826,0.744603696698323,0.486955874483101,0.522552202316001,0.463271002261899,0.183973348571453,0.150948512204923,0,"aumento","cenario_reducao10"
"148",148,26.1503674800042,26.2806768598966,26.0544768609107,0.187460787501186,32.7490040427074,33.9111517905258,0.638548045558855,0.533561966789421,4.90539455786347,7.16319678351283,10.0625626265537,54.7723493515514,20.8772439160384,28.1210102024488,0.545337663614191,0.714703062060289,0.294205014454201,0.475805246131495,0.725156057626009,0.453065950376913,0.48379486806225,0.486759319086559,0.150166221719701,0.167042713204864,1,"diminuicao","cenario_reducao20"
"149",149,28.685855170479,29.5077641680837,21.2518186271191,0.139446265343577,37.683175727725,38.7327398755588,0.508472623932175,0.593203546467703,6.37274518143386,6.52603307273239,14.2135247704573,58.5061821341515,26.5639315871522,21.8330142763443,0.549446321325377,0.729767076042481,0.355642059724778,0.465809403453022,0.783637851779349,0.524240379408002,0.471712717250921,0.460899477312341,0.167777329334058,0.192508942086715,0,"diminuicao","cenario_reducao10"
"150",150,35.9820280829445,34.2184323596302,18.2225518710911,0.109969916078262,39.1412721760571,31.0844124911819,0.575218272022903,0.625184995646123,4.58948282897472,7.82133123930544,14.2013079789467,50.1406881492585,27.155924718827,29.8176542017609,0.487988703767769,0.77648266532924,0.3526423858013,0.537096234271303,0.747524266666733,0.522248051059432,0.470493189850822,0.518927111267112,0.189417567674536,0.195817120780703,0,"diminuicao","cenario_reducao10"
"151",151,37.7117974765133,36.2939808692317,30.6345147266984,0.127696142042987,31.5203663753346,42.034255504841,0.619067890429869,0.621195256221108,4.20416839513928,4.57908622734249,22.2734400443733,59.9450323102064,28.590896318201,26.5636951150373,0.54572376688011,0.76181841371581,0.370796732697636,0.509062205185182,0.711915689776652,0.479169055330567,0.490559989400208,0.464126352849416,0.169943793455604,0.161176274030004,1,"constante","cenario_base"
"152",152,32.4629090062808,38.7558569957037,25.5858554765582,0.172222205111757,44.303666302003,43.2084804761689,0.625689101777971,0.522661017917562,4.05554011743516,4.24421325139701,11.7600146669429,57.8900734637864,22.098242121283,28.2446913677268,0.508416605461389,0.765370160969906,0.351849696272984,0.458551019779406,0.71210277529899,0.511329158954322,0.454538220935501,0.545160079677589,0.17693400598364,0.151507437136024,0,"diminuicao","cenario_base"
"153",153,30.8186354476493,32.1362575853709,27.9937135353684,0.1356305179419,38.9290889492258,43.3444430865347,0.586441050248686,0.512484299775679,7.23274200130254,7.76610548235476,13.9324685977772,52.5024600257166,22.7540511917323,29.2324055964127,0.482100771111436,0.793404647242278,0.217511736601591,0.525373315671459,0.787835713196546,0.486637245886959,0.524284306494519,0.49941042221617,0.192909979447722,0.191347381402738,1,"aumento","cenario_reducao10"
"154",154,28.6967349122278,33.506791992113,30.7032759226859,0.13827118834015,28.2215638831258,30.1699051028118,0.536277513497043,0.616839593322948,7.21025811973959,7.3869661539793,16.5884921769612,57.405233758036,28.353561302647,25.9826173796318,0.459514070139267,0.7608928788919,0.336752186110243,0.465578301250935,0.705121996486559,0.527141319052316,0.540325471688993,0.465436147572473,0.178649208543357,0.169684089568909,1,"aumento","cenario_reducao20"
"155",155,26.666446919553,36.0493051912636,24.4602463357151,0.103196865087375,32.3812448326498,33.6210084927734,0.587309333728626,0.643174437922426,4.06017529498786,5.42254650499672,24.3757669534534,54.6325765526854,22.8062439174391,23.0997575959191,0.465702090715058,0.77313802363351,0.286555958492681,0.456765051675029,0.735225949878804,0.53442653384991,0.535038326331414,0.499159875372425,0.157882016326766,0.166364497959148,0,"constante","cenario_reducao20"
"156",156,30.8499165286776,37.8617113665678,21.9516599364579,0.152144528692588,31.0443551838398,39.1090334637556,0.520627335086465,0.59276021461701,6.38117887452245,5.60511398967355,14.7643778973725,50.3545616078191,28.4796673851088,27.7899127802812,0.463498744438402,0.716550058871508,0.300080444058403,0.462036092206836,0.741456351079978,0.534243730432354,0.478952245786786,0.500811368157156,0.175776275061071,0.155627468635794,0,"diminuicao","cenario_base"
"157",157,33.5790297097992,38.63719756715,17.0529331378639,0.112107791029848,34.1593153495342,35.4408084740862,0.572406848601531,0.565582445426844,5.2294511590153,7.84953305870295,21.7801691987552,56.1015960155055,26.1870315601118,27.570126648061,0.523269656067714,0.776251008338295,0.29444316579029,0.455095817008987,0.776045039575547,0.452986682811752,0.513244692934677,0.549003310641274,0.186277400422841,0.190278796630446,0,"constante","cenario_reducao10"
"158",158,28.2533914421219,25.8457333804108,29.6699187792838,0.188518417649902,41.4656549273059,40.6381298904307,0.514052841917146,0.599663221882656,6.42444347962737,4.38953647203743,11.9729433488101,54.0026615397073,22.4962090002373,28.6998513294384,0.477381234173663,0.778267201338895,0.30352307902649,0.499114156980068,0.769529907731339,0.459659732808359,0.467659459472634,0.484676949447021,0.189244597055949,0.168330562033225,0,"aumento","cenario_reducao20"
"159",159,31.6715200303588,32.5436245615128,24.1665808223188,0.107464629900642,29.6507870173082,30.6310944096185,0.545745429198723,0.630333861825056,4.86235008947551,6.83728375285864,17.417972208932,59.9662527209148,26.2007781700231,24.3937824573368,0.547688255342655,0.720199321210384,0.352859545405954,0.501851220638491,0.792972766701132,0.508766662888229,0.526095869834535,0.52045660042204,0.158752885682043,0.170609314448666,1,"diminuicao","cenario_reducao20"
"160",160,28.2698600308504,30.258171595633,19.3599689379334,0.178422794677317,33.0464445054531,39.8575654614251,0.601505803188775,0.575393218023237,7.7914773626253,6.21493718214333,17.8781585302204,54.4258798356168,20.5507875140756,28.420404586941,0.487244915962219,0.74084641574882,0.331683133402839,0.453330670529976,0.716430334700272,0.494286497752182,0.532395019731484,0.455779589666054,0.199529358313885,0.160555736825336,0,"aumento","cenario_reducao10"
"161",161,32.5344934489112,37.6833418442402,22.0134949870408,0.185413230257109,44.4322560587898,33.4603416302707,0.530770248244517,0.579320454050321,4.42362266778946,7.53215135168284,23.2919369102456,50.0992944138125,29.1527890251018,26.4378877775744,0.461837803549133,0.757104981481098,0.286675488576293,0.518454104103148,0.781556095159613,0.532276141806506,0.529956294596195,0.494001398258843,0.188160306552891,0.163539064710494,0,"diminuicao","cenario_base"
"162",162,30.3085685777478,37.0965274574701,19.3178479969501,0.103717817063443,27.4884149199352,34.0946605894715,0.559237775905058,0.615611530723982,4.47796347085387,6.93192923255265,15.4252582590561,50.2544294809923,28.856740007177,23.8131662621163,0.463422001805156,0.748730281577446,0.283352049486712,0.5423069632845,0.755414994666353,0.453112212009728,0.5269632112002,0.464141644956544,0.182220980315469,0.186330366204493,1,"constante","cenario_base"
"163",163,34.7497773822397,26.7599684093148,23.3478530757129,0.127514350949787,37.605801532045,40.9974566660821,0.620427965908311,0.55546774903778,4.56215023901314,6.51811007596552,16.9943995249923,53.0364146875218,26.8630348076113,21.2388161127456,0.471754783857614,0.761537131736986,0.283891703793779,0.450952664879151,0.788768627424724,0.486513101821765,0.522884017368779,0.479877042258158,0.194780618208461,0.155484036635607,0,"diminuicao","cenario_reducao20"
"164",164,30.6207093491685,35.6902983249165,19.864036001265,0.164206994906999,39.0773401176557,32.6738430128898,0.534248104179278,0.641075404675212,5.17142146546394,4.62200305238366,16.6011665714905,51.2433669227175,29.5394325233065,25.405287402682,0.538829456595704,0.727061358047649,0.229334328183904,0.526774352719076,0.793875630595721,0.536979648121633,0.51340780663304,0.462014243984595,0.198079165280797,0.176410235208459,1,"aumento","cenario_reducao20"
"165",165,30.3316807118244,28.5290328704286,17.8990451581776,0.178507835953496,36.824005683884,35.7845140295103,0.511536127678119,0.504988815903198,6.39494494535029,5.89690179750323,20.7005777896848,51.1452787742019,25.5758141563274,26.6196195594966,0.545974157610908,0.725620115920901,0.3906677945517,0.454398658778518,0.70136281659361,0.5233967122389,0.491148849995807,0.479630540893413,0.166545963578392,0.157961781113409,0,"diminuicao","cenario_base"
"166",166,33.0053191818297,26.1243512679357,17.1595063954592,0.140006271190941,44.93032542523,40.2653184102383,0.616733736172318,0.550741624389775,4.83613808639348,5.74074967391789,10.7677887671161,54.5204873592593,27.8322624508291,20.5928480951115,0.468190081254579,0.778346021706238,0.248336175363511,0.536315629677847,0.741580802900717,0.543684572167695,0.491375797335058,0.453635150310583,0.192133302323055,0.157540116040036,1,"constante","cenario_reducao20"
"167",167,36.1050154059194,39.0346922085155,27.055837597698,0.193530232971534,25.9067220287398,36.2278657138813,0.600520954502281,0.520344282267615,5.80932429991663,4.62255215458572,20.5197669018526,54.0996897150762,28.0027945386246,29.0404702723026,0.546690885350108,0.754673659871332,0.372469856683165,0.512087129987776,0.710144466790371,0.473993977834471,0.493473020684905,0.476767127332278,0.18380516320467,0.167917276662774,0,"aumento","cenario_base"
"168",168,28.3165440673474,27.3575173772406,20.5913219079375,0.13905169707723,44.8014507582411,38.1324275827501,0.57666645104764,0.55056871533161,5.81131775863469,7.33254905976355,19.9521445308346,52.7133811474778,22.6510212267749,21.900833658874,0.474683042056859,0.716648041945882,0.3730389428325,0.49855080244597,0.746474582888186,0.541055810567923,0.489938792935573,0.509297439502552,0.171407816919964,0.190895470441319,0,"constante","cenario_reducao10"
"169",169,31.1911917792168,34.7058602503967,18.3905999287963,0.142395930713974,39.9061261862516,36.8278482032474,0.532100309035741,0.572526845289394,5.52705371379852,5.15298664476722,19.9579958221875,53.9131273515522,22.933556898497,29.6380931278691,0.50771298892796,0.797578228986822,0.207901252573356,0.531292709382251,0.771953700482845,0.50679696619045,0.523302703909576,0.463694522064179,0.150685376231559,0.174195366981439,1,"aumento","cenario_base"
"170",170,28.9853003027383,27.6027661922853,31.5589121468365,0.128642170107923,33.7349919555709,31.905966574559,0.528153994819149,0.61357351357583,7.95029284618795,6.54354643356055,17.4985549773555,55.5633943830617,22.2579725715332,20.9251208789647,0.46159499604255,0.748846412543207,0.265290650073439,0.535429208213464,0.746202105144039,0.498881222773343,0.513396394508891,0.506467514322139,0.160832120652776,0.166930479928851,0,"constante","cenario_reducao10"
"171",171,34.4495958019979,25.3011101379525,22.5682302452624,0.161174840852618,28.0601309752092,30.4677636909764,0.591672076366376,0.619418449071236,4.04059917200357,5.92485454771668,14.129985984182,52.3275353037752,28.6279692593962,21.1753875226714,0.455259140604176,0.716489592241123,0.270052579371259,0.485162552376278,0.718120543682016,0.500390109606087,0.482441656664014,0.506936762365513,0.181348621670622,0.184824496658985,0,"aumento","cenario_base"
"172",172,27.7574273617938,32.8197076951619,22.4290216676891,0.155881273862906,33.9773035096005,32.4847980577033,0.505811223445926,0.562468793103471,7.46194776333869,6.26428075879812,15.5978190212045,50.4742252174765,27.2374742035754,24.510850107763,0.494726511836052,0.721352823218331,0.281075689382851,0.512938778358512,0.757788766175508,0.493110286747105,0.48389943994116,0.526733900490217,0.17772566457279,0.156821356969886,1,"diminuicao","cenario_reducao10"
"173",173,37.9546616715379,26.2941683991812,26.3769015781581,0.103996713506058,28.7264942517504,41.9832106749527,0.534416083001997,0.504490973497741,4.37079310417175,6.44422657135874,11.5824347198941,59.6668456308544,21.5326231182553,27.0322025963105,0.479371276637539,0.770985037810169,0.232112035341561,0.538501232792623,0.729051716835238,0.498859511152841,0.494749857019633,0.450071336794645,0.181169559364207,0.173480499978177,1,"constante","cenario_base"
"174",174,36.1985200620256,29.2450351908337,30.6608918346465,0.174528194684535,33.5309716500342,32.1358205610886,0.623590683448128,0.640752800798509,4.72836988139898,4.42420086450875,13.8244319357909,51.5976639208384,28.5300770075992,23.7845147447661,0.489908584975637,0.710122592234984,0.388773808628321,0.534527318691835,0.773270811093971,0.48970466114115,0.479522955650464,0.539552915096283,0.195309234270826,0.177967648755293,1,"aumento","cenario_base"
"175",175,35.024269745918,31.3065235153772,19.4665942229331,0.120648742071353,41.4155973307788,31.1166126269381,0.545055237482302,0.637325395573862,5.79106473084539,5.94699955545366,10.6948472210206,56.0143582522869,26.3237393624149,23.057181914337,0.537847936851904,0.714145143073983,0.399703732226044,0.476967824110761,0.791685479530133,0.460101535916328,0.496342568728142,0.462111235130578,0.183240624633618,0.194555203570053,0,"constante","cenario_reducao20"
"176",176,34.2702680989169,33.8091718626674,24.7679819501936,0.165649596508592,26.0075782844797,30.4286101134494,0.502413771406282,0.591817032685503,6.91636025067419,4.64943172130734,17.0441203948576,59.3852080008946,25.5545292375609,27.0383172808215,0.521829042048194,0.740950684482232,0.340672652283683,0.474543806887232,0.725889234850183,0.534098359872587,0.542940199794248,0.452598213241436,0.168208112416323,0.155247064912692,1,"diminuicao","cenario_base"
"177",177,30.5835709034,37.1004164440092,27.52080732584,0.152241467125714,31.507643032819,36.2608785484917,0.644237538764719,0.637863812083378,4.7598492950201,5.7174899559468,14.8613266879693,59.9165769922547,20.439253624063,26.99415655341,0.548436946491711,0.763757966342382,0.262106994958594,0.49338047048077,0.75463695297949,0.493542140163481,0.45562779600732,0.533929475210607,0.194403558317572,0.155375617800746,0,"constante","cenario_reducao20"
"178",178,32.9475352878217,28.0299281328917,22.3559360839427,0.163343658484519,41.8482385901734,42.810420562746,0.513162004027981,0.593938853463624,4.55724571924657,6.68190202955157,13.1498099851888,55.9143003984354,22.7950670500286,27.4043609923683,0.450191071233712,0.702399190841243,0.2512813069392,0.476274441392161,0.776497544674203,0.476812868914567,0.464309153566137,0.483841065596789,0.174322174093686,0.169786668336019,0,"aumento","cenario_reducao20"
"179",179,38.1202351429965,31.8913700757548,17.5040222816169,0.161756313382648,25.8039958588779,34.9573341070209,0.612203509558458,0.51896804847056,4.85117049701512,6.29116585291922,21.2894685764331,57.9492128896527,25.9733275766484,24.2917935200967,0.499366644071415,0.714874646766111,0.374904785631225,0.541145073692314,0.751807303191163,0.470783603447489,0.513088148832321,0.505930087948218,0.158507629705127,0.185525501600932,1,"diminuicao","cenario_reducao20"
"180",180,33.7262514967006,31.7221467080526,26.1583424806595,0.128489554743282,40.8374592242762,36.6665477352217,0.625401231879368,0.521396245690994,4.67491290252656,5.06750326231122,13.6581329163164,50.8774604136124,29.5673521794379,22.0535838440992,0.486088794493116,0.725750277936459,0.382455803733319,0.519011469604448,0.721868792246096,0.469631622871384,0.465808983379975,0.463364486582577,0.164250801492017,0.171036174020264,0,"aumento","cenario_base"
"181",181,37.5965164718218,36.0062163730618,16.0396609641612,0.12238072224427,44.232568750158,36.2022485397756,0.502397080208175,0.602246579062194,7.41214134730399,5.20003960002214,16.0830738407094,51.0287972702645,20.5844486621208,24.0205433429219,0.476387476059608,0.772252237563953,0.307669485593215,0.496749935741536,0.740300150215626,0.485957041708753,0.521566347382031,0.52104264840018,0.195957490557339,0.191017068561632,1,"diminuicao","cenario_reducao20"
"182",182,29.6867224737071,35.7213221583515,19.3683718368411,0.153901935531758,38.2184097496793,35.2762617613189,0.627929224737454,0.638453722570557,6.96006238739938,4.04277064651251,20.5509622534737,51.3039657426998,24.5746865659021,22.8224078193307,0.478638147143647,0.743140690191649,0.319551181746647,0.463698619557545,0.7560041685123,0.516628626314923,0.464834419405088,0.50621082095895,0.166751635959372,0.15376251146663,0,"constante","cenario_reducao10"
"183",183,35.6243548332714,37.468329683179,26.864364951849,0.199637197726406,25.1743483822793,43.9177541923709,0.58254458977608,0.522597864363343,6.2787652797997,5.18400353845209,11.7163041699678,52.2557739587501,24.0846903948113,27.5241197808646,0.511992632993497,0.710232045012526,0.30866628405638,0.501032072259113,0.705503311590292,0.534713997971267,0.497563844546676,0.477769901533611,0.158417866111267,0.184753357199952,0,"diminuicao","cenario_reducao10"
"184",184,28.9752670913003,38.2984918134753,29.8590260855854,0.132891653687693,34.3157844850793,43.9508183451835,0.550953111262061,0.632727026776411,7.42134477011859,6.81522332597524,12.0213405729737,53.3520583179779,25.0928731518798,25.5477011622861,0.5355214308016,0.738372431136668,0.323242192296311,0.547297622309998,0.776602291385643,0.46956419297494,0.477998391445726,0.533732257108204,0.16093087431509,0.182258753536735,0,"aumento","cenario_reducao10"
"185",185,33.9151479105931,39.2896686098538,28.7951538488269,0.132333608833142,39.3322769738734,34.2039473983459,0.548855280783027,0.567527393170167,4.59311456885189,4.29094852413982,24.7671520325821,56.0758815798908,20.3942009969614,27.7222715388052,0.50575966455508,0.750816883612424,0.337956713046879,0.468409452703781,0.703001494868658,0.478549550590105,0.546359877707437,0.542066584830172,0.152551411837339,0.172433206625283,0,"diminuicao","cenario_reducao10"
"186",186,32.2193470073398,33.2592508278321,18.1599423736334,0.103532351786271,25.5636421963573,40.9396492433734,0.595883016800508,0.507000498892739,5.50982844177634,7.89857435598969,24.6515915996861,51.9638458546251,28.6300532124005,25.120775247924,0.467428155755624,0.751958075445145,0.358398305717856,0.509293728298508,0.713114876346663,0.493301748251542,0.521620899112895,0.514699455164373,0.162711773160845,0.175628158391919,0,"aumento","cenario_reducao20"
"187",187,28.9754909719341,32.8350364917424,22.1999721229076,0.152561185252853,41.90965117421,33.2517734938301,0.519177094497718,0.623520206694957,5.27857389859855,7.20519733987749,21.3799503759947,52.8166617942043,22.6120989304036,26.0990714654326,0.468158657941967,0.791009110235609,0.288657174818218,0.502671336848289,0.741380562190898,0.498694528266788,0.493023246130906,0.488306389818899,0.199315246369224,0.165332476678304,0,"diminuicao","cenario_reducao10"
"188",188,33.4688565216493,27.5604738295078,28.6155508644879,0.159680691501126,39.9283081805333,44.1037166607566,0.546668165223673,0.644942850351799,4.1197277540341,7.56401053536683,10.4508921701927,50.8088054833934,24.6070098807104,26.6068338626064,0.466359762358479,0.717251505423337,0.299429954774678,0.525512064644136,0.761192632676102,0.525745149981231,0.488141099270433,0.496722965734079,0.181436843541451,0.175544071849436,1,"aumento","cenario_reducao20"
"189",189,38.6978233454283,32.1890733996406,27.0866186656058,0.174208665918559,30.2806152869016,30.9644845977891,0.587462390982546,0.621109368395992,5.55143618490547,6.0748657360673,24.6131459122989,56.3843910163268,22.1882521780208,26.7869381909259,0.522303592204116,0.741197242261842,0.359511973196641,0.475970161356963,0.763860735762864,0.50410278858617,0.521863768226467,0.522151728626341,0.189643762132619,0.153966364893131,0,"diminuicao","cenario_reducao10"
"190",190,38.5281158424914,28.8073119474575,25.5083675421774,0.195283712958917,39.9182735243812,44.8300337092951,0.61387943578884,0.544437908951659,6.83775609824806,5.3736284840852,21.4040552068036,58.5742012760602,29.358840668574,21.250147477258,0.546032372792251,0.741618535434827,0.296168181858957,0.511755708605051,0.764373766025528,0.546604022127576,0.474964423081838,0.485925633925945,0.151229802204762,0.195973294530995,0,"diminuicao","cenario_base"
"191",191,29.1124993225094,25.5967095552478,17.9817224219441,0.148962123785168,38.4316494269297,33.1531272036955,0.582755471265409,0.529683810647111,4.99263515230268,5.86671042069793,23.311630586395,57.6809043809772,27.1047559427097,26.4745570090599,0.541780299833044,0.745763345621526,0.342440034542233,0.453597459103912,0.709359378740191,0.492486379109323,0.520284410542808,0.500545468041673,0.188870494393632,0.153066775761545,0,"constante","cenario_reducao20"
"192",192,29.822241346119,34.5220076467376,24.8812496438622,0.108328734547831,28.4410546673462,34.7779864969198,0.603168095799629,0.530250938876998,6.59160145651549,4.43456408753991,13.3292965812143,56.043143060524,23.9936975669116,22.4975866847672,0.492512185778469,0.703603383596055,0.324255496589467,0.545908440090716,0.742091534938663,0.467025964148343,0.486727706110105,0.501870076451451,0.19904032725608,0.192621768056415,1,"aumento","cenario_reducao10"
"193",193,39.7846132656559,33.0934137105942,23.1905822046101,0.125992799899541,38.3943293662742,31.8265482969582,0.555689650634304,0.552426902973093,4.67003808543086,4.91748556680977,14.0571146609727,56.631670978386,22.8024220699444,26.0963736241683,0.500523414183408,0.791986890812404,0.209197006514296,0.466590068745427,0.703532036719844,0.528990466659889,0.528367911442183,0.51840643058531,0.186802533257287,0.187880265177228,1,"constante","cenario_reducao20"
"194",194,34.2998996528331,27.10155324894,28.2586644589901,0.187484662560746,43.6070806300268,38.7632136920001,0.63601202853024,0.53361272951588,7.0895707141608,5.49949701782316,19.108825372532,57.4691253225319,27.0345075172372,27.1008594660088,0.528258894779719,0.775283930054866,0.273179748188704,0.480888907029293,0.731653066165745,0.468453892110847,0.517146768141538,0.530326815252192,0.176408034027554,0.152148549759295,1,"aumento","cenario_reducao10"
"195",195,39.0597113373224,29.2556766525377,16.4175635464489,0.185205913637765,42.0194951677695,39.875151172746,0.646360298560467,0.524673756503034,5.91736962273717,5.60861874651164,15.1029788109008,54.4645899976604,22.2106686094776,25.3634514170699,0.523426060238853,0.797913970123045,0.257847590884194,0.490568884462118,0.789893545908853,0.498307085153647,0.516192118218169,0.482944222609513,0.170866833406035,0.168759732763283,0,"constante","cenario_reducao10"
