"","simulacao","acoes_educacionais","consultas","absenteismo","alto_risco","acoes_altorisco","consultas_altorisco","indireta_enf","indireta_med","ferias","feriados","coleta_ex","visita","consulta_puerp","consulta_cd","enf_acoes","enf_coleta","enf_coleta_cito","enf_prenatal","enf_imunizacao","enf_puerperal","enf_visita","enf_cd","todos"
"774",774,36.1499821860343,28.5778765613213,22.6576879173517,0.184005620586686,36.0922810668126,37.140860472573,0.557299436326139,0.504085336532444,7.84743157587945,4.11037725675851,15.9984551742673,54.7493209317327,21.9761104136705,20.8276943932287,0.525978783657774,0.773866018280387,0.342414348293096,0.511206768034026,0.733887711749412,0.489721270767041,0.491568631562404,0.486388615169562,0
"775",775,22.5612883921713,27.857089759782,13.399193521589,0.143073801835999,39.5114060025662,34.1857312666252,0.546016645547934,0.600933630834334,4.15824835654348,4.16056238207966,16.8731922400184,54.4336345698684,20.0031667295843,23.3381534484215,0.492514090612531,0.704113820521161,0.230015641218051,0.475660719093867,0.792599589796737,0.487076302641071,0.541158806160092,0.544571908307262,0
"776",776,25.0155706796795,22.9652960598469,14.8939499333501,0.149284927663393,43.6324045807123,30.1861909904983,0.52158111683093,0.60830487171188,7.88537693861872,4.29416563548148,18.1021552882157,50.913084220374,26.8626943905838,24.6725054271519,0.502097187074833,0.760846612695605,0.326672896277159,0.538924369285815,0.721976679889485,0.501059715077281,0.457912533101626,0.54362234948203,0
"777",777,26.6309398319572,21.6060596425086,11.3004389815032,0.135487874015234,32.2910206532106,36.2086925155018,0.592443156382069,0.547773574700113,6.76676182635128,7.59782014135271,19.0820961329155,57.9676328762434,21.1088742827997,27.0279108919203,0.520760062034242,0.734479962382466,0.259343461925164,0.548815278988332,0.733821822958998,0.472742391261272,0.535079678753391,0.4723431621911,1
"778",778,28.1453857989982,20.192205500789,10.4450751021504,0.180083122593351,26.4174288278446,39.5515496924054,0.547344614751637,0.517520482442342,5.84678657073528,7.69659138470888,12.0876080333255,52.869487964781,23.406089101918,21.9730588840321,0.492573898262344,0.702028410835192,0.219299541832879,0.47319544069469,0.725465703988448,0.545548078184947,0.450195261416957,0.505924007063732,0
"779",779,32.707351539284,23.6126798344776,20.9084111377597,0.103254086314701,32.7996666124091,44.4070528959855,0.50806399488356,0.513742035639007,6.47848858032376,7.95063448231667,15.0960638723336,57.6696386619005,23.3003847952932,27.9248407040723,0.48035826832056,0.782525112736039,0.2219780953601,0.543321625282988,0.72013891027309,0.5354152783053,0.484703902923502,0.501106013823301,0
"780",780,36.1722408980131,22.788144890219,10.0198114290833,0.169055139971897,34.6671719755977,43.9046018966474,0.568595455167815,0.611546164250467,4.12765720486641,5.38404096662998,16.4801962091587,51.6943121608347,28.3190841600299,28.0045811180025,0.528965483373031,0.767816742626019,0.292159360321239,0.481891189329326,0.74633652032353,0.465538153587841,0.51612514546141,0.452394563308917,0
"781",781,25.1760240271688,23.825586810708,20.6060241498053,0.104488432174549,37.5521105807275,40.7084979268257,0.526419898727909,0.552805247693323,7.90204566344619,5.18364760000259,14.2800755123608,45.3519294527359,21.5852436935529,26.2373547093011,0.51606225471478,0.7675714696059,0.336859886720777,0.46889496743679,0.760738320508972,0.480163297010586,0.537351789744571,0.48969326231163,1
"782",782,36.3893427979201,24.9138037813827,22.4774668551981,0.113659182237461,28.3447274239734,40.7042034482583,0.504052345640957,0.579097818059381,7.61455967649817,5.543303206563,18.6889357957989,48.7063166918233,26.5203149267472,26.2035793438554,0.542525079892948,0.731290172738954,0.206955727189779,0.524068220937625,0.766557922936045,0.529923990322277,0.526162663823925,0.504551980644464,0
"783",783,20.3095533791929,35.9187242249027,21.0025651231408,0.107390773692168,28.5811517899856,41.9926282216329,0.551858456176706,0.592497217527125,5.38862970285118,6.83831191714853,19.9830021499656,57.0092454180121,22.4949077167548,24.4402523874305,0.467004230432212,0.758224339503795,0.341153863724321,0.548443236062303,0.742666070978157,0.519099858449772,0.484989925660193,0.450154242105782,1
"784",784,33.0880153318867,37.7333761146292,23.6791606545448,0.118812291021459,43.2691603340209,34.1064665839076,0.594413002301007,0.507818190217949,7.95901337824762,4.6277163028717,17.1057304786518,45.7882567809429,23.8288707961328,24.0839357790537,0.538196096220054,0.707870289054699,0.261912773782387,0.469206619029865,0.77412330522202,0.523035552701913,0.520775879151188,0.538277194253169,1
"785",785,36.2343916855752,34.2317396774888,14.4079534932971,0.113069475931115,42.3363951500505,36.0111799801234,0.591258566500619,0.579862310842145,7.45589840691537,6.43812383897603,19.8382784565911,52.9158548370469,26.1717333365232,27.5024651130661,0.466396147874184,0.705490714148618,0.310129001643509,0.461812339746393,0.784548387001269,0.536756805726327,0.467908075684682,0.52496645655483,0
"786",786,29.2273785360157,31.4306781161577,20.6852679289877,0.166750195249915,35.7139327563345,41.233619323466,0.576319729257375,0.590374229324516,7.32424134854227,6.9939636522904,16.5574662550353,54.181694512954,27.0315337507054,23.9509954000823,0.452886314806528,0.794018437573686,0.24276820817031,0.492564619914629,0.755270538269542,0.527799809235148,0.539821359235793,0.48972352326382,0
"787",787,24.0683420328423,35.1258424948901,12.5995579063892,0.109430796164088,38.4474225342274,41.3051958731376,0.552623799955472,0.520843628805596,7.84280775301158,4.95062507502735,19.4444457371719,58.4777659212705,28.0258661415428,22.104691057466,0.508238676725887,0.723541070800275,0.219193232292309,0.540054823132232,0.737685947888531,0.463809261540882,0.537606844701804,0.542153560183942,1
"788",788,20.3753643436357,32.4804685125127,18.9782345220447,0.168715872918256,34.8587814066559,33.6639447393827,0.553145811893046,0.589232188730966,4.6316533582285,5.54942272789776,18.7393999285996,59.1010921262205,28.9608985069208,29.2191182938404,0.481571812252514,0.720984519296326,0.241842609224841,0.493304732022807,0.727530449489132,0.459810778684914,0.505127123533748,0.478732777247205,1
"789",789,25.6626539444551,38.4022287186235,8.00877689570189,0.145546080335043,31.6308192629367,44.1731699241791,0.536259682895616,0.594286720152013,5.95814047101885,4.47490363195539,13.5708600864746,53.7409207492601,22.5845448905602,22.2946411580779,0.478056436916813,0.706002894463018,0.256840766547248,0.517341900523752,0.718430031603202,0.473135690833442,0.45228388030082,0.543249319004826,0
"790",790,38.3054525125772,30.3795696422458,22.6885842606425,0.182538529462181,30.3118994226679,39.7674797137734,0.597317131562158,0.507746010925621,4.4271293329075,6.30678805150092,11.476508572232,49.3500527751166,27.072744066827,27.3658196534961,0.462374830152839,0.758761732466519,0.366439790232107,0.473798636044376,0.766549321706407,0.457760452572256,0.471141885849647,0.539129721256904,0
"791",791,38.6739304102957,27.4791139317676,20.0304138623178,0.156530066183768,44.4544031703845,38.0040994402952,0.588561173598282,0.587930492055602,5.72880867868662,5.58923142496496,11.3018397451378,46.9807820837013,28.0042585753836,29.8044762783684,0.509868063824251,0.742307669785805,0.246964843384922,0.476182190072723,0.707041931641288,0.466775008337572,0.531434575258754,0.495319389551878,0
"792",792,30.8506322745234,24.3856363510713,15.7865095995367,0.143664702237584,43.017084156163,37.6273509766906,0.551754284719937,0.584371924574953,7.33851406536996,6.45653152279556,12.5641413242556,59.2493535450194,27.9539432399906,27.2728284448385,0.536200254200958,0.774376106704585,0.291695676418021,0.454565445473418,0.771291201584972,0.515095749613829,0.465233885473572,0.461298368126154,0
"793",793,24.3884509196505,37.632134091109,10.8249288126826,0.142062771972269,28.2697932561859,31.9607288448606,0.560862052161247,0.524851849349216,6.11915450636297,5.38779049366713,13.3510410878807,46.7795314919204,29.0859109745361,21.3751125824638,0.485013488680124,0.70039576231502,0.271711402945221,0.527398743620142,0.75863457932137,0.458334205998108,0.482191032567062,0.453126433468424,1
"794",794,29.7885560803115,33.8602532958612,19.3955169022083,0.139163727220148,38.0893209995702,44.6506236121058,0.585511914640665,0.592686048673931,7.66171534731984,7.95906674768776,12.0823267963715,55.5154447769746,25.2936373022385,23.0290516233072,0.54910181784071,0.743036220013164,0.388241334725171,0.495627282327041,0.788777570938691,0.501794191729277,0.526178751676343,0.469654750986956,0
"795",795,36.0229747230187,27.9044355498627,23.313500598073,0.188941314211115,44.3822431238368,39.2166179360356,0.540079663647339,0.624814565293491,6.59740726929158,4.69729306269437,19.0622438932769,50.9020517219324,28.8695412012748,29.9579064385034,0.499886105093174,0.740854340791702,0.358910435205326,0.454131008801051,0.739287319919094,0.501180114923045,0.536714208242484,0.521786993602291,0
"796",796,28.1526131555438,23.9784400211647,20.8336762934923,0.138421613932587,33.8503976352513,37.7200291317422,0.513023572019301,0.593750674568582,7.61803048942238,4.4273239383474,12.1930955466814,50.9407954174094,20.8422603365034,20.9642494912259,0.532595239789225,0.79476779284887,0.244778383662924,0.488400527555496,0.727119447104633,0.509021808882244,0.507489675842226,0.475371262896806,1
"797",797,22.0742313377559,37.5239239865914,14.5210502110422,0.195021085580811,40.4961544508114,35.9509316214826,0.550899120420217,0.552727925195359,4.38148498535156,4.20114604569972,16.8781348131597,55.6624873937108,20.7150577101856,26.3467957754619,0.540976428356953,0.74312741602771,0.262381176790223,0.532954206620343,0.73282555884216,0.458890964672901,0.508102204673924,0.489997805492021,0
"798",798,25.6113034952432,34.9906265735626,19.4307391569018,0.157401110604405,39.7215725155547,33.7089177884627,0.512128582620062,0.566415813600179,7.50542020704597,4.30994078889489,11.8621541722678,51.2723937991541,29.3592824507505,29.451858678367,0.532879446190782,0.792304802685976,0.288292756490409,0.529768378729932,0.739704084349796,0.470085450913757,0.530488442536444,0.520725690945983,0
"799",799,27.2293244116008,22.1018896438181,16.7801735177636,0.159838072629645,30.8156523713842,35.6581297237426,0.593620260758325,0.507080294471234,5.04246689286083,5.01583642419428,12.7104908507317,59.2028941365425,23.0790401203558,25.1739447051659,0.480413345666602,0.718484765733592,0.332596432371065,0.452762339427136,0.775112852314487,0.453794796718284,0.459597209608182,0.545208450430073,1
"800",800,25.1848968211561,23.4864308405668,12.2071002945304,0.132288584345952,43.849113676697,38.7176198512316,0.573065542476252,0.595615983440075,6.43175895605236,5.13530023023486,11.7238766956143,58.7680564611219,26.471916581504,25.9128464059904,0.525021552084945,0.783086935873143,0.221839212719351,0.507687772833742,0.709958486864343,0.453081038338132,0.513894544378854,0.526246649888344,1
"801",801,29.4136366713792,25.4570871079341,21.2745950296521,0.16424895634409,34.6908751456067,30.046574617736,0.510084295156412,0.580381510755979,7.48913697805256,5.57108841277659,12.1098327101208,46.3607250724453,26.8063630908728,20.1770269707777,0.526638238457963,0.725669348333031,0.272767987055704,0.489878729777411,0.745328133925796,0.512509138789028,0.527189543819986,0.514934660517611,0
"802",802,27.3169094650075,35.6459308648482,8.01135805621743,0.13167422239203,29.8845937568694,34.5974718604703,0.513273327751085,0.527738696767483,7.31317387800664,4.35744850244373,11.6378934239037,48.3224266581237,21.7136760544963,23.9147905446589,0.509784994693473,0.759683701093309,0.315249922126532,0.544409101712517,0.737627091538161,0.464377686637454,0.540791831817478,0.513428195752204,0
"803",803,22.4254410853609,36.3897617580369,12.0481429025531,0.199485679715872,30.5886441841722,30.8882273419295,0.591744326101616,0.524067625950556,5.89680581260473,6.83199659641832,10.0696974014863,59.9806516128592,20.8624455798417,21.4068938139826,0.547732357913628,0.780284833023325,0.359361687907949,0.531943856761791,0.708860103040934,0.539954352355562,0.527871893160045,0.519741230388172,1
"804",804,20.9398736106232,38.8213419821113,19.1585161238909,0.161255284771323,42.1710033761337,37.1308732603211,0.539131758850999,0.638313751737587,5.63065093383193,5.22210113704205,17.0869498886168,51.9932771951426,27.7448291913606,28.8410789542831,0.494084806693718,0.739697706396692,0.284186671255156,0.470633934135549,0.799586878041737,0.455653267866001,0.543815186643042,0.528733219555579,0
"805",805,25.2559260837734,39.0257276501507,18.7370743565261,0.139709279569797,43.0269495770335,32.4951500014868,0.543220394966193,0.610221935552545,6.3321767905727,5.01300542149693,17.9552380670793,54.3068631913047,24.1288531711325,29.9713323544711,0.494902586122043,0.785605251113884,0.301976338820532,0.498339112149552,0.73335524208378,0.491132283094339,0.452363174571656,0.53305345766712,0
"806",806,39.3728233594447,22.2108697937801,11.6292848624289,0.118635236541741,42.3262843256816,30.3095353860408,0.58324998258613,0.520838089799508,7.44905328191817,5.76041968911886,17.9274593945593,47.1486965508666,20.1206423412077,28.1859032507055,0.540060210321099,0.755777853378095,0.328094241442159,0.494976965943351,0.785331428656355,0.545600654929876,0.455104197119363,0.465866234339774,1
"807",807,29.7699096472934,29.6898799436167,22.1038009524345,0.11049731366802,37.3662620829418,30.7569508545566,0.533110945788212,0.514041592320427,7.60094225034118,4.36646401043981,19.9128339369781,46.3452918548137,21.1459366232157,25.7532667485066,0.544890847802162,0.757747982558794,0.298160725785419,0.4845487593906,0.77011084491387,0.535577026312239,0.476924786344171,0.500343475444242,0
"808",808,29.5564405946061,22.8426630748436,13.8480494730175,0.113593511399813,36.161760892719,33.2095217588358,0.526700721099041,0.647770367655903,5.60580729786307,4.41104737110436,17.0838740235195,49.2180824931711,23.5161974816583,29.1364471847191,0.506165914959274,0.792415937571786,0.3647642693948,0.537485423660837,0.738228836143389,0.475072182901204,0.461223836033605,0.516210265643895,1
"809",809,34.9758576229215,27.4042434897274,17.4005355611444,0.140809932234697,39.2033549956977,39.6770595840644,0.57261828572955,0.599299492163118,5.7535874703899,4.36178979929537,13.1913917372003,51.0376846860163,26.8147750291973,25.4424074245617,0.469427481526509,0.704150130855851,0.315539843216538,0.521737459930591,0.796379300043918,0.522570775728673,0.523559164674953,0.516773084644228,0
"810",810,33.3528046263382,36.4785322127864,22.3603362850845,0.151965197944082,26.8946736073121,38.0379129771609,0.526357074943371,0.620732764143031,6.63229671679437,7.38002391997725,16.0485626128502,50.6192149745766,29.0354303549975,21.5305976523086,0.498065117304213,0.700213757669553,0.23159368801862,0.470254068262875,0.792844011425041,0.485120879649185,0.533880612207577,0.530333769950084,1
"811",811,20.9883119352162,34.6872888831422,23.4559543840587,0.185424765734933,44.6094689378515,38.2871315663215,0.505518896551803,0.600362623564433,7.26142964046448,6.63098358362913,13.9349943771958,59.5769965555519,25.6526926765218,27.9836801253259,0.472278498345986,0.770945709035732,0.377860718639567,0.47111157188192,0.782221635174938,0.533624055748805,0.462093066517264,0.475869529880583,0
"812",812,33.9021048881114,39.2827438330278,23.9241821840405,0.166160867339931,36.9796714186668,33.0339133820962,0.569756771228276,0.610735583014321,5.34450399875641,5.19352246634662,15.7469795807265,50.2153724560048,21.1285383766517,25.4124635201879,0.526296313060448,0.735551738133654,0.34968016333878,0.544340498372912,0.799951332621276,0.545968899107538,0.474147967156023,0.532181959948502,1
"813",813,27.2652313346043,29.0397334331647,13.4438847191632,0.137922815931961,25.1823717029765,31.033288682811,0.577408152911812,0.521131755574606,7.50089635420591,4.09797963686287,13.6614573653787,57.2356850781944,22.4560530181043,20.6420233380049,0.512516588461585,0.703205658541992,0.304959474597126,0.452656361600384,0.734754716861062,0.51290912583936,0.453326432174072,0.460101062129252,0
"814",814,37.6826721476391,25.9611024288461,14.854171756655,0.198051892546937,42.3761409008875,37.5225164496806,0.540559289674275,0.644870375806931,6.52820667251945,6.60357833933085,12.6551465736702,48.0124469159637,24.605812325608,23.6322160460986,0.467330088093877,0.763375649065711,0.277629222394899,0.547746750665829,0.710023502586409,0.524140707193874,0.478238802496344,0.527038380154409,0
"815",815,35.5059445928782,30.1087140804157,20.813713349402,0.199071268318221,29.8811469879001,34.6465396368876,0.561466846941039,0.643806373106781,5.0815411824733,5.44093269482255,15.8007318642922,52.3907616070937,28.1292781978846,26.3568494142964,0.496845878101885,0.786226418521255,0.227030933462083,0.450377635029145,0.735668737790547,0.508965886128135,0.54138077814132,0.544383295299485,0
"816",816,22.7840728266165,23.3617845037952,8.8330236710608,0.120778319658712,36.6227207938209,35.5216092662886,0.537899903953075,0.598804206657223,4.2895142165944,4.70951990783215,11.9534573354758,59.9944385653362,28.8337803608738,25.2247839793563,0.45678855702281,0.793218049081042,0.397783461725339,0.454618885274977,0.792155941878446,0.535806299932301,0.474442519852892,0.477219295548275,0
"817",817,25.9001854248345,31.9912393670529,20.2474684417248,0.105249345581979,39.824277148582,43.5669895133469,0.577115138061345,0.560892183554824,6.60486900713295,6.6793960724026,19.5814037509263,47.8219970385544,23.068912581075,29.0855779498816,0.477698715426959,0.771391535038129,0.282906995993108,0.485091476421803,0.743994704890065,0.541040472849272,0.462930547748692,0.4538981172489,1
"818",818,22.5216557085514,33.7553378893062,20.0327095910907,0.193901388742961,25.5961667140946,30.7625238003675,0.514220177824609,0.575471502309665,5.75859779957682,4.24962886981666,17.8488254500553,53.7386304256506,21.4481516927481,20.278894896619,0.489580206456594,0.704499912052415,0.307298070751131,0.480432851193473,0.720074515324086,0.507320050615817,0.486337325884961,0.54057187421713,0
"819",819,31.7980324756354,37.2406924003735,17.4145778082311,0.146918856399134,27.5564800109714,35.3175696870312,0.599579555704258,0.58516558627598,5.35610282514244,5.79213886521757,11.9159996509552,54.2558855842799,24.5198900462128,22.0492083439603,0.477305415901355,0.723673431202769,0.296488015260547,0.45531203255523,0.760682475334033,0.462605766043998,0.484453003434464,0.468043165071867,0
"820",820,31.2335121771321,38.2020908687264,11.0919220559299,0.128604175057262,31.586079034023,42.6780612941366,0.559990946413018,0.514696513512172,7.314697438851,7.9237509816885,11.2884013075382,56.4436217467301,21.6422388632782,26.3410255196504,0.470861667953432,0.70192395944614,0.35884012253955,0.53261535987258,0.746444442658685,0.489386735972948,0.455635953950696,0.476540184789337,0
"821",821,33.7744224024937,22.8661992773414,22.4525384157896,0.112707959255204,44.4784160191193,33.8862114900257,0.59310241905041,0.649923753493931,7.79796236287802,7.259690977633,19.0893087978475,55.3074025805108,22.4895113403909,26.5396584011614,0.49620408534538,0.77973211852368,0.200788636179641,0.463274056511,0.731093036336824,0.510351681383327,0.473568516108207,0.472508736420423,0
"822",822,26.2254161806777,25.6840003607795,18.6886235326529,0.186117353034206,41.4378239447251,44.5073650160339,0.523261522920802,0.612104855291545,7.62834854330868,5.03058328106999,16.9881218136288,57.5182399421465,26.4408772764727,25.6542487652041,0.543561201239936,0.733903537457809,0.342143713310361,0.501458534877747,0.794795257085934,0.489419341646135,0.545171049772762,0.495316719729453,0
"823",823,32.1117368293926,26.590285426937,15.0982518494129,0.134648566460237,39.3092574551702,32.946235035779,0.540632905252278,0.60484612955479,6.71700647566468,7.25108755659312,17.9213725589216,56.1802063719369,28.7577768159099,26.1523761623539,0.501226214203052,0.711980469943955,0.306866761855781,0.482395534520037,0.704060967452824,0.524871311197057,0.531153303291649,0.54259486568626,1
"824",824,39.8206863785163,30.9835044061765,10.655883282423,0.11058746476192,37.0890685450286,33.1704692251515,0.568062055809423,0.55319587396225,4.15186830237508,7.33920443616807,12.6036283443682,46.5261505998205,22.3517252528109,22.5347846793011,0.482540132803842,0.725992584251799,0.351538259303197,0.505595206958242,0.717716685100458,0.512152861151844,0.513762113032863,0.489021683158353,1
"825",825,34.8640983039513,34.5170677406713,14.964507676661,0.120038347039372,43.6671579256654,36.8607997591607,0.515436380403116,0.53689553817967,5.32062848284841,7.07527225650847,18.6890303576365,45.7906226674095,23.8033078913577,27.2738076397218,0.482314409688115,0.735626250458881,0.302857472142205,0.470735575049184,0.719914924795739,0.541682039876469,0.523110392107628,0.454559446917847,1
"826",826,21.5171426068991,26.8244552006945,13.2855641469359,0.101222393917851,35.0151186576113,43.2480469916482,0.519140071957372,0.616464730654843,5.18792181182653,7.28325241338462,12.2676737746224,56.2435799231753,20.8650523517281,27.1364154480398,0.540230609406717,0.784287861618213,0.296866426477209,0.473098639654927,0.794997770828195,0.520873341709375,0.539558540261351,0.46838699602522,1
"827",827,29.0233781281859,20.320522878319,16.8400423265994,0.179301948659122,37.8425977053121,30.9961510123685,0.597686796681955,0.602977140014991,7.78546742070466,6.64219609927386,12.770845273044,46.2328182393685,25.4483366059139,21.0029959934764,0.456860434170812,0.729127258504741,0.384983546240255,0.492842766130343,0.75064463338349,0.468189359642565,0.497693764045835,0.524745477805845,0
"828",828,21.0707386909053,35.6993283051997,13.1811236739159,0.116575429099612,36.8238807888702,34.7146796167362,0.572316411230713,0.502294752781745,5.49136274587363,7.85711258463562,18.4682283224538,59.9679069954436,26.05451841373,21.247481610626,0.493320378218777,0.776348849199712,0.234154207538813,0.52742899924051,0.7217210393399,0.477181277656928,0.487950317538343,0.491854999330826,0
"829",829,26.7911102809012,38.0483259586617,20.0458827354014,0.142525455355644,27.8459820756689,33.0908633954823,0.548806034401059,0.642854052351322,6.49892684724182,7.05282639153302,17.2227121330798,45.9841710724868,20.9454104397446,29.0610679541714,0.489554504747503,0.773174109635875,0.280629160394892,0.522801433643326,0.71653640572913,0.495006836112589,0.534756909892894,0.495861272653565,1
"830",830,34.6790429763496,30.5394598608837,20.8104289248586,0.191101183299907,30.8805382577702,33.1079548713751,0.54863017864991,0.551940276916139,4.81351806968451,5.11426559928805,10.4550839285366,45.1118539378513,22.8714367211796,20.6669203424826,0.525927319657058,0.735495219216682,0.327884448459372,0.540029045636766,0.782562448596582,0.521124649839476,0.466111731575802,0.509775357879698,0
"831",831,20.0821388093755,25.1659713732079,10.9970940798521,0.105582117941231,38.5389612568542,34.0352465061005,0.553242771700025,0.599272403249051,5.48376201838255,5.56626800633967,10.4340028134175,52.1852787164971,20.5483219726011,24.1108098439872,0.515321767656133,0.740075468807481,0.307001963676885,0.526503594778478,0.786788936518133,0.45214685020037,0.487035318650305,0.484053506725468,1
"832",832,35.4381896462291,36.0582308843732,14.8404351249337,0.148076944472268,42.0895180338994,40.1870733511169,0.531757044838741,0.572166410984937,4.12656787782907,6.33004961535335,16.1251077568159,55.2611615834758,21.0855463403277,20.6865271762945,0.509345561172813,0.729581021796912,0.378765788394958,0.540973815275356,0.712151079298928,0.468341884436086,0.471358536742628,0.482018268969841,1
"833",833,29.2595042241737,22.9631771333516,9.68856407701969,0.194315849407576,27.1876792190596,41.405969549669,0.57554420249071,0.59633348158095,7.47924443334341,7.50081702228636,10.2649073232897,59.3243466841523,23.3242725860327,20.9875461622141,0.549613842810504,0.770011982624419,0.36078015435487,0.526750946068205,0.703238157578744,0.469095427473076,0.544919943716377,0.48372970756609,1
"834",834,34.4168070005253,30.0748401647434,13.3974060229957,0.119882327690721,27.7141231484711,38.2186017197091,0.531349261594005,0.574150518281385,5.89080552943051,6.56381540838629,18.1317249895073,49.3022263480816,22.60030497564,25.2365906070918,0.450141523219645,0.764189154561609,0.359230584884062,0.466755469585769,0.744892870378681,0.539800948021002,0.505709152668715,0.490386445377953,1
"835",835,33.3301143441349,31.3308340776712,10.5292028971016,0.13893696218729,43.3577272621915,43.306869501248,0.539030375471339,0.529715924721677,7.88710922095925,4.26246398035437,14.2548901494592,59.6177093067672,25.3754916018806,23.7182322051376,0.539367285976186,0.771026036050171,0.305832762969658,0.470710190804675,0.724803733988665,0.456984260422178,0.525948255951516,0.491798775689676,0
"836",836,31.4414744125679,31.8329917872325,18.1474683620036,0.148235178878531,30.3338539646938,30.2478536206763,0.546148246852681,0.500694548455067,5.42193031683564,7.96710590552539,12.5767948431894,50.4343754507136,29.8655940452591,25.8487198245712,0.547151128388941,0.730640151444823,0.374153552297503,0.533873329893686,0.736020903242752,0.468704516510479,0.451022447180003,0.484143231832422,0
"837",837,34.0762590011582,39.7450227662921,12.8843861632049,0.144075781153515,43.1176599115133,44.135366884293,0.504195844917558,0.624091537261847,5.29976664762944,5.87354633305222,14.7587141627446,53.9189636288211,22.2671886300668,22.7849485655315,0.521928776660934,0.728718503238633,0.290185627900064,0.54445847501047,0.724131169775501,0.517150894226506,0.504981892718934,0.509561977977865,1
"838",838,33.1444212095812,36.3139855582267,21.0874886922538,0.155389988888055,33.6152016604319,31.5803612570744,0.505861094500869,0.523707936587744,5.67689092177898,4.27832196932286,12.183706338983,59.5660450018477,27.5571473431773,24.1727617848665,0.465609928942285,0.78493727282621,0.282551763998345,0.482433876162395,0.709477326716296,0.541912202141248,0.530836037825793,0.457815862377174,1
"839",839,25.7870429009199,25.0140423094854,20.9010133519769,0.123370477673598,43.9512815792114,32.2064884216525,0.586392497713678,0.531664356996771,6.47124345134944,5.43711880873889,11.8799012340605,48.181492384756,28.2330597285181,20.6690606335178,0.533295511547476,0.755979415099137,0.228904459439218,0.499971835827455,0.779124153475277,0.506696348637342,0.539275809633546,0.521755533642136,0
"840",840,21.9447891134769,24.715996873565,15.3721237629652,0.117348413099535,33.8420924823731,33.6309252202045,0.585928035294637,0.507862530485727,6.37425750214607,7.82797264773399,14.4601690536365,47.9489400540479,26.1601112317294,21.5525264735334,0.54255601533223,0.750022601056844,0.260359862167388,0.471297225705348,0.729387673013844,0.518811928969808,0.494460347853601,0.510953561565839,1
"841",841,39.2484264215454,21.3501459779218,18.413618709892,0.104413647274487,39.0913803922012,31.9907719676849,0.535898983618245,0.632209216651972,6.80829881317914,7.39287966862321,12.5969870341942,48.737593885744,26.6819741926156,29.1555986087769,0.527662846422754,0.726633041142486,0.228305729059502,0.523204334685579,0.741987084643915,0.497229101252742,0.504746046033688,0.468777350336313,0
"842",842,34.7266805823892,34.8770975647494,22.9965772107244,0.10875660800375,32.3117810860276,44.8540290794335,0.564043420320377,0.516133717098273,6.31053300015628,5.8326130984351,14.4274664623663,47.3885403410532,22.6585391815752,21.1336847441271,0.543251404631883,0.770285789715126,0.287972857104614,0.5012212282978,0.714748023590073,0.506819320633076,0.474264876800589,0.536790149752051,0
"843",843,32.2544693714008,28.9406676776707,16.4684520587325,0.132942273025401,39.7361515043303,44.8090011742897,0.538261654856615,0.560346101096366,6.41516307368875,5.3503452623263,16.6703299479559,48.4682320256252,20.3975237812847,22.718349492643,0.532137397839688,0.789013347355649,0.314433492487296,0.523508570552804,0.72685581271071,0.451063322625123,0.538854920840822,0.517199546797201,0
"844",844,22.39857761655,20.8950212830678,21.8311917930841,0.154245146247558,39.3132818304002,41.8827837682329,0.578405562206171,0.59295259033097,5.71836333721876,7.72263970598578,16.5967185120098,57.3506370163523,27.9319567070343,23.1299092713743,0.479845517361537,0.705615457519889,0.318027339922264,0.532911220402457,0.730470890854485,0.531727006775327,0.473551979172044,0.548570032860152,1
"845",845,31.0051809297875,37.5809309259057,20.6450215168297,0.147451435471885,27.1146899089217,33.0815390276257,0.569728849455714,0.58612800037954,5.21227125171572,6.43727047368884,16.4101799344644,47.6026128523517,28.7154555204324,26.0134473396465,0.479573964234442,0.739961082185619,0.280319605721161,0.459450511285104,0.719069008505903,0.510625192779116,0.487931656488217,0.495614997274242,0
"846",846,25.2551255561411,33.9396178303286,19.2872771322727,0.128564629890025,35.6368323555216,39.804697399959,0.52239336411003,0.586071309971157,6.4683173019439,6.4627336114645,13.5944548225962,57.2082064894494,20.6594804464839,26.6675917548127,0.526539509766735,0.776173672778532,0.23874224149622,0.49809643146582,0.719797951239161,0.488676453917287,0.49222440966405,0.516078296606429,1
"847",847,37.967216623947,27.8169541992247,21.7543695792556,0.129881712584756,37.0858358591795,32.154576710891,0.588328242721036,0.515388259163592,5.68241525255144,6.74951705895364,13.2402714132331,54.1682449216023,21.6598695982248,29.251375310123,0.533514959551394,0.778216353361495,0.349387081665918,0.457018683035858,0.786077093705535,0.452964740386233,0.490962167130783,0.525148997409269,0
"848",848,20.1835989160463,35.892527224496,15.2099784910679,0.168092553853057,30.7804205268621,32.6963566651102,0.503488899953663,0.569879701582249,6.22522301413119,7.70469031482935,19.0055561694317,51.264055921929,27.0495640696026,22.3565041762777,0.542318762023933,0.764895085222088,0.331964392401278,0.535760557511821,0.708778185560368,0.516179542150348,0.460088634025306,0.502476280159317,1
